Component,Explained_Variance,Cumulative_Variance
1049,0.0010088456429291869,98.38814568150852
1050,0.0010044540306963347,98.38915013553921
1051,0.0010026809935446105,98.39015281653276
1052,0.0010006034566441455,98.39115341998941
1053,0.0009978013148351022,98.39215122130425
1054,0.0009954813203439568,98.39314670262459
1055,0.0009921311851088727,98.39413883380969
1056,0.0009898913966871678,98.39512872520638
1057,0.0009895244178885004,98.39611824962428
1058,0.0009854865584549438,98.39710373618273
1059,0.0009836598286834127,98.39808739601142
1060,0.0009825314601524162,98.39906992747156
1061,0.0009808265224492793,98.40005075399401
1062,0.0009778400420000883,98.401028594036
1063,0.0009772413753870786,98.4020058354114
1064,0.0009738654443760127,98.40297970085578
1065,0.0009728712580582093,98.40395257211382
1066,0.0009717504784351791,98.40492432259227
1067,0.0009705496509129189,98.40589487224318
1068,0.000966044551820867,98.406860916795
1069,0.0009640992575225433,98.40782501605253
1070,0.0009636990010487804,98.40878871505357
1071,0.0009615521018595009,98.40975026715543
1072,0.0009577593243112663,98.41070802647975
1073,0.0009567991246645911,98.41166482560442
1074,0.0009528928060230939,98.41261771841044
1075,0.0009504953445362042,98.41356821375497
1076,0.0009492293899364751,98.41451744314492
1077,0.0009449011389647764,98.41546234428388
1078,0.0009439363940965293,98.41640628067798
1079,0.0009405647416360562,98.4173468454196
1080,0.0009382218767286812,98.41828506729634
1081,0.0009341416104370308,98.41921920890678
1082,0.0009296831743630664,98.42014889208114
1083,0.0009244911818716533,98.42107338326302
1084,0.0009221780897554829,98.42199556135279
1085,0.0009119227795385477,98.42290748413231
1086,0.0009091775288850629,98.4238166616612
1087,0.0009061439599024706,98.4247228056211
1088,0.0009025493442422567,98.42562535496533
1089,0.0008971937307396812,98.42652254869608
1090,0.0008943236394411374,98.42741687233553
1091,0.0008928624722027292,98.42830973480773
1092,0.0008908336412533864,98.42920056844898
1093,0.0008885429282296064,98.43008911137721
1094,0.0008851013083195496,98.43097421268554
1095,0.0008759769001475464,98.43185018958569
1096,0.0008647224118365883,98.43271491199754
1097,0.0008590905052230228,98.43357400250275
1098,0.0008576411222345452,98.43443164362499
1099,0.0008518600953513969,98.43528350372034
1100,0.0008497471009983749,98.43613325082133
1101,0.0008453586458959195,98.43697860946723
1102,0.0008307388963247196,98.43780934836356
1103,0.0008130842825839458,98.43862243264614
1104,0.0008118110834107344,98.43943424372955
1105,0.0008117172073131059,98.44024596093686
1106,0.0008117167162338476,98.4410576776531
1107,0.0008117167161275263,98.44186939436923
1108,0.0008117167161189007,98.44268111108535
1109,0.0008117167161164993,98.44349282780146
1110,0.0008117167161157746,98.44430454451759
1111,0.0008117167161157707,98.44511626123371
1112,0.0008117167161157705,98.44592797794984
1113,0.0008117167161157697,98.44673969466595
1114,0.0008117167161157693,98.44755141138208
1115,0.000811716716115769,98.4483631280982
1116,0.0008117167161157687,98.44917484481431
1117,0.0008117167161157683,98.44998656153044
1118,0.0008117167161157681,98.45079827824655
1119,0.0008117167161157675,98.45160999496268
1120,0.0008117167161157675,98.4524217116788
1121,0.0008117167161157675,98.45323342839491
1122,0.0008117167161157675,98.45404514511104
1123,0.0008117167161157671,98.45485686182715
1124,0.0008117167161157671,98.45566857854328
1125,0.0008117167161157671,98.4564802952594
1126,0.000811716716115767,98.45729201197551
1127,0.000811716716115767,98.45810372869164
1128,0.000811716716115767,98.45891544540775
1129,0.000811716716115767,98.45972716212388
1130,0.0008117167161157666,98.46053887884
1131,0.0008117167161157666,98.46135059555611
1132,0.0008117167161157666,98.46216231227224
1133,0.0008117167161157666,98.46297402898836
1134,0.000811716716115766,98.46378574570448
1135,0.000811716716115766,98.4645974624206
1136,0.000811716716115766,98.46540917913671
1137,0.000811716716115766,98.46622089585284
1138,0.000811716716115766,98.46703261256896
1139,0.0008117167161157658,98.46784432928509
1140,0.0008117167161157658,98.4686560460012
1141,0.0008117167161157658,98.46946776271733
1142,0.0008117167161157658,98.47027947943344
1143,0.0008117167161157658,98.47109119614956
1144,0.0008117167161157656,98.47190291286569
1145,0.0008117167161157656,98.4727146295818
1146,0.0008117167161157656,98.47352634629793
1147,0.0008117167161157656,98.47433806301405
1148,0.0008117167161157653,98.47514977973016
1149,0.0008117167161157653,98.47596149644629
1150,0.0008117167161157653,98.4767732131624
1151,0.0008117167161157653,98.47758492987853
1152,0.0008117167161157653,98.47839664659465
1153,0.0008117167161157653,98.47920836331076
1154,0.0008117167161157648,98.48002008002689
1155,0.0008117167161157648,98.480831796743
1156,0.0008117167161157648,98.48164351345913
1157,0.0008117167161157648,98.48245523017525
1158,0.0008117167161157648,98.48326694689136
1159,0.0008117167161157648,98.48407866360749
1160,0.0008117167161157648,98.4848903803236
1161,0.0008117167161157646,98.48570209703973
1162,0.0008117167161157646,98.48651381375585
1163,0.0008117167161157646,98.48732553047196
1164,0.0008117167161157646,98.48813724718809
1165,0.0008117167161157646,98.4889489639042
1166,0.0008117167161157646,98.48976068062034
1167,0.0008117167161157646,98.49057239733645
1168,0.0008117167161157646,98.49138411405256
1169,0.0008117167161157644,98.4921958307687
1170,0.0008117167161157644,98.49300754748481
1171,0.0008117167161157644,98.49381926420094
1172,0.0008117167161157644,98.49463098091705
1173,0.0008117167161157644,98.49544269763317
1174,0.0008117167161157644,98.4962544143493
1175,0.0008117167161157644,98.49706613106541
1176,0.0008117167161157644,98.49787784778154
1177,0.0008117167161157644,98.49868956449765
1178,0.0008117167161157644,98.49950128121378
1179,0.0008117167161157644,98.5003129979299
1180,0.0008117167161157644,98.50112471464601
1181,0.0008117167161157644,98.50193643136214
1182,0.0008117167161157644,98.50274814807825
1183,0.0008117167161157644,98.50355986479438
1184,0.0008117167161157644,98.5043715815105
1185,0.0008117167161157644,98.50518329822661
1186,0.0008117167161157644,98.50599501494274
1187,0.0008117167161157641,98.50680673165886
1188,0.0008117167161157641,98.50761844837498
1189,0.0008117167161157641,98.5084301650911
1190,0.0008117167161157641,98.50924188180721
1191,0.0008117167161157641,98.51005359852334
1192,0.0008117167161157641,98.51086531523946
1193,0.0008117167161157641,98.51167703195559
1194,0.0008117167161157641,98.5124887486717
1195,0.0008117167161157641,98.51330046538781
1196,0.0008117167161157641,98.51411218210394
1197,0.0008117167161157641,98.51492389882006
1198,0.0008117167161157641,98.51573561553619
1199,0.0008117167161157641,98.5165473322523
1200,0.0008117167161157641,98.51735904896842
1201,0.0008117167161157641,98.51817076568454
1202,0.0008117167161157641,98.51898248240066
1203,0.0008117167161157636,98.51979419911679
1204,0.0008117167161157636,98.5206059158329
1205,0.0008117167161157636,98.52141763254903
1206,0.0008117167161157636,98.52222934926515
1207,0.0008117167161157636,98.52304106598126
1208,0.0008117167161157636,98.52385278269739
1209,0.0008117167161157636,98.5246644994135
1210,0.0008117167161157636,98.52547621612963
1211,0.0008117167161157636,98.52628793284575
1212,0.0008117167161157636,98.52709964956186
1213,0.0008117167161157636,98.52791136627799
1214,0.0008117167161157636,98.5287230829941
1215,0.0008117167161157636,98.52953479971023
1216,0.0008117167161157636,98.53034651642635
1217,0.0008117167161157636,98.53115823314246
1218,0.0008117167161157636,98.53196994985859
1219,0.0008117167161157636,98.5327816665747
1220,0.0008117167161157636,98.53359338329084
1221,0.0008117167161157636,98.53440510000695
1222,0.0008117167161157636,98.53521681672306
1223,0.0008117167161157636,98.5360285334392
1224,0.0008117167161157636,98.53684025015531
1225,0.0008117167161157636,98.53765196687144
1226,0.0008117167161157636,98.53846368358755
1227,0.0008117167161157636,98.53927540030367
1228,0.0008117167161157636,98.5400871170198
1229,0.0008117167161157636,98.54089883373591
1230,0.0008117167161157635,98.54171055045204
1231,0.0008117167161157635,98.54252226716815
1232,0.0008117167161157635,98.54333398388427
1233,0.0008117167161157635,98.5441457006004
1234,0.0008117167161157635,98.54495741731651
1235,0.0008117167161157635,98.54576913403264
1236,0.0008117167161157635,98.54658085074875
1237,0.0008117167161157635,98.54739256746487
1238,0.0008117167161157635,98.548204284181
1239,0.0008117167161157635,98.54901600089711
1240,0.0008117167161157635,98.54982771761324
1241,0.0008117167161157635,98.55063943432936
1242,0.0008117167161157635,98.55145115104548
1243,0.0008117167161157635,98.5522628677616
1244,0.0008117167161157635,98.55307458447771
1245,0.0008117167161157635,98.55388630119384
1246,0.0008117167161157635,98.55469801790996
1247,0.0008117167161157635,98.55550973462609
1248,0.0008117167161157635,98.5563214513422
1249,0.0008117167161157635,98.55713316805831
1250,0.0008117167161157635,98.55794488477444
1251,0.0008117167161157635,98.55875660149056
1252,0.0008117167161157635,98.55956831820669
1253,0.0008117167161157635,98.5603800349228
1254,0.0008117167161157635,98.56119175163892
1255,0.0008117167161157635,98.56200346835504
1256,0.0008117167161157632,98.56281518507116
1257,0.0008117167161157632,98.56362690178729
1258,0.0008117167161157632,98.5644386185034
1259,0.0008117167161157632,98.56525033521952
1260,0.0008117167161157632,98.56606205193565
1261,0.0008117167161157632,98.56687376865176
1262,0.0008117167161157632,98.56768548536789
1263,0.0008117167161157632,98.568497202084
1264,0.0008117167161157632,98.56930891880012
1265,0.0008117167161157632,98.57012063551625
1266,0.0008117167161157632,98.57093235223236
1267,0.0008117167161157632,98.57174406894849
1268,0.0008117167161157632,98.5725557856646
1269,0.0008117167161157632,98.57336750238073
1270,0.0008117167161157632,98.57417921909685
1271,0.0008117167161157632,98.57499093581296
1272,0.0008117167161157632,98.57580265252909
1273,0.0008117167161157632,98.5766143692452
1274,0.0008117167161157632,98.57742608596133
1275,0.0008117167161157632,98.57823780267745
1276,0.0008117167161157632,98.57904951939356
1277,0.0008117167161157632,98.57986123610969
1278,0.0008117167161157632,98.58067295282581
1279,0.0008117167161157632,98.58148466954194
1280,0.0008117167161157632,98.58229638625805
1281,0.0008117167161157632,98.58310810297417
1282,0.0008117167161157632,98.5839198196903
1283,0.0008117167161157632,98.58473153640641
1284,0.0008117167161157632,98.58554325312254
1285,0.0008117167161157632,98.58635496983865
1286,0.0008117167161157632,98.58716668655477
1287,0.0008117167161157632,98.5879784032709
1288,0.0008117167161157632,98.58879011998701
1289,0.0008117167161157632,98.58960183670314
1290,0.0008117167161157632,98.59041355341925
1291,0.0008117167161157632,98.59122527013537
1292,0.0008117167161157632,98.5920369868515
1293,0.0008117167161157632,98.59284870356761
1294,0.0008117167161157632,98.59366042028374
1295,0.0008117167161157632,98.59447213699985
1296,0.0008117167161157632,98.59528385371597
1297,0.0008117167161157632,98.5960955704321
1298,0.0008117167161157632,98.59690728714821
1299,0.0008117167161157629,98.59771900386434
1300,0.0008117167161157629,98.59853072058046
1301,0.0008117167161157629,98.59934243729657
1302,0.0008117167161157629,98.6001541540127
1303,0.0008117167161157629,98.60096587072881
1304,0.0008117167161157629,98.60177758744494
1305,0.0008117167161157629,98.60258930416106
1306,0.0008117167161157629,98.60340102087719
1307,0.0008117167161157629,98.6042127375933
1308,0.0008117167161157629,98.60502445430942
1309,0.0008117167161157629,98.60583617102554
1310,0.0008117167161157629,98.60664788774166
1311,0.0008117167161157629,98.60745960445779
1312,0.0008117167161157629,98.6082713211739
1313,0.0008117167161157629,98.60908303789002
1314,0.0008117167161157629,98.60989475460615
1315,0.0008117167161157629,98.61070647132226
1316,0.0008117167161157629,98.61151818803839
1317,0.0008117167161157629,98.6123299047545
1318,0.0008117167161157629,98.61314162147062
1319,0.0008117167161157629,98.61395333818675
1320,0.0008117167161157629,98.61476505490286
1321,0.0008117167161157629,98.61557677161899
1322,0.0008117167161157629,98.6163884883351
1323,0.0008117167161157629,98.61720020505122
1324,0.0008117167161157629,98.61801192176735
1325,0.0008117167161157629,98.61882363848346
1326,0.0008117167161157629,98.61963535519959
1327,0.0008117167161157629,98.6204470719157
1328,0.0008117167161157629,98.62125878863182
1329,0.0008117167161157629,98.62207050534795
1330,0.0008117167161157629,98.62288222206406
1331,0.0008117167161157629,98.62369393878019
1332,0.0008117167161157629,98.6245056554963
1333,0.0008117167161157629,98.62531737221244
1334,0.0008117167161157629,98.62612908892855
1335,0.0008117167161157629,98.62694080564467
1336,0.0008117167161157629,98.6277525223608
1337,0.0008117167161157629,98.62856423907691
1338,0.0008117167161157629,98.62937595579304
1339,0.0008117167161157629,98.63018767250915
1340,0.0008117167161157629,98.63099938922527
1341,0.0008117167161157629,98.6318111059414
1342,0.0008117167161157629,98.63262282265751
1343,0.0008117167161157629,98.63343453937364
1344,0.0008117167161157629,98.63424625608975
1345,0.0008117167161157629,98.63505797280587
1346,0.0008117167161157629,98.635869689522
1347,0.0008117167161157629,98.63668140623811
1348,0.0008117167161157629,98.63749312295424
1349,0.0008117167161157629,98.63830483967035
1350,0.0008117167161157629,98.63911655638647
1351,0.0008117167161157629,98.6399282731026
1352,0.0008117167161157629,98.64073998981871
1353,0.0008117167161157629,98.64155170653484
1354,0.0008117167161157629,98.64236342325096
1355,0.0008117167161157629,98.64317513996707
1356,0.0008117167161157629,98.6439868566832
1357,0.0008117167161157629,98.64479857339931
1358,0.0008117167161157629,98.64561029011544
1359,0.0008117167161157629,98.64642200683156
1360,0.0008117167161157629,98.64723372354767
1361,0.0008117167161157629,98.6480454402638
1362,0.0008117167161157623,98.64885715697991
1363,0.0008117167161157623,98.64966887369604
1364,0.0008117167161157623,98.65048059041216
1365,0.0008117167161157623,98.65129230712827
1366,0.0008117167161157623,98.6521040238444
1367,0.0008117167161157623,98.65291574056052
1368,0.0008117167161157623,98.65372745727664
1369,0.0008117167161157623,98.65453917399276
1370,0.0008117167161157623,98.65535089070889
1371,0.0008117167161157623,98.656162607425
1372,0.0008117167161157623,98.65697432414112
1373,0.0008117167161157623,98.65778604085725
1374,0.0008117167161157623,98.65859775757336
1375,0.0008117167161157623,98.65940947428949
1376,0.0008117167161157623,98.6602211910056
1377,0.0008117167161157623,98.66103290772172
1378,0.0008117167161157623,98.66184462443785
1379,0.0008117167161157623,98.66265634115396
1380,0.0008117167161157623,98.66346805787009
1381,0.0008117167161157623,98.6642797745862
1382,0.0008117167161157623,98.66509149130232
1383,0.0008117167161157623,98.66590320801845
1384,0.0008117167161157623,98.66671492473456
1385,0.0008117167161157623,98.66752664145069
1386,0.0008117167161157623,98.6683383581668
1387,0.0008117167161157623,98.66915007488292
1388,0.0008117167161157623,98.66996179159905
1389,0.0008117167161157623,98.67077350831516
1390,0.0008117167161157623,98.6715852250313
1391,0.0008117167161157623,98.67239694174741
1392,0.0008117167161157623,98.67320865846352
1393,0.0008117167161157623,98.67402037517965
1394,0.0008117167161157623,98.67483209189577
1395,0.0008117167161157623,98.6756438086119
1396,0.0008117167161157623,98.67645552532801
1397,0.0008117167161157623,98.67726724204414
1398,0.0008117167161157623,98.67807895876025
1399,0.0008117167161157623,98.67889067547637
1400,0.0008117167161157623,98.6797023921925
1401,0.0008117167161157623,98.68051410890861
1402,0.0008117167161157623,98.68132582562474
1403,0.0008117167161157623,98.68213754234085
1404,0.0008117167161157623,98.68294925905697
1405,0.0008117167161157623,98.6837609757731
1406,0.0008117167161157623,98.68457269248921
1407,0.0008117167161157623,98.68538440920534
1408,0.0008117167161157623,98.68619612592146
1409,0.0008117167161157623,98.68700784263757
1410,0.0008117167161157623,98.6878195593537
1411,0.0008117167161157623,98.68863127606981
1412,0.0008117167161157623,98.68944299278594
1413,0.0008117167161157623,98.69025470950206
1414,0.0008117167161157623,98.69106642621817
1415,0.0008117167161157623,98.6918781429343
1416,0.0008117167161157623,98.69268985965041
1417,0.0008117167161157623,98.69350157636654
1418,0.0008117167161157623,98.69431329308266
1419,0.0008117167161157623,98.69512500979877
1420,0.0008117167161157623,98.6959367265149
1421,0.0008117167161157623,98.69674844323102
1422,0.0008117167161157623,98.69756015994714
1423,0.0008117167161157623,98.69837187666326
1424,0.0008117167161157623,98.69918359337937
1425,0.0008117167161157623,98.6999953100955
1426,0.0008117167161157623,98.70080702681162
1427,0.0008117167161157623,98.70161874352775
1428,0.0008117167161157623,98.70243046024386
1429,0.0008117167161157623,98.70324217695998
1430,0.0008117167161157623,98.7040538936761
1431,0.0008117167161157623,98.70486561039222
1432,0.0008117167161157623,98.70567732710835
1433,0.0008117167161157623,98.70648904382446
1434,0.0008117167161157623,98.70730076054059
1435,0.0008117167161157623,98.7081124772567
1436,0.0008117167161157623,98.70892419397282
1437,0.0008117167161157623,98.70973591068895
1438,0.0008117167161157623,98.71054762740506
1439,0.0008117167161157623,98.71135934412119
1440,0.0008117167161157623,98.7121710608373
1441,0.0008117167161157623,98.71298277755342
1442,0.0008117167161157623,98.71379449426955
1443,0.0008117167161157623,98.71460621098566
1444,0.0008117167161157623,98.7154179277018
1445,0.0008117167161157623,98.71622964441791
1446,0.0008117167161157623,98.71704136113402
1447,0.0008117167161157623,98.71785307785015
1448,0.0008117167161157623,98.71866479456627
1449,0.0008117167161157623,98.7194765112824
1450,0.0008117167161157623,98.72028822799851
1451,0.0008117167161157623,98.72109994471462
1452,0.0008117167161157623,98.72191166143075
1453,0.000811716716115762,98.72272337814687
1454,0.000811716716115762,98.723535094863
1455,0.000811716716115762,98.72434681157911
1456,0.000811716716115762,98.72515852829522
1457,0.000811716716115762,98.72597024501135
1458,0.000811716716115762,98.72678196172747
1459,0.000811716716115762,98.7275936784436
1460,0.000811716716115762,98.72840539515971
1461,0.000811716716115762,98.72921711187584
1462,0.000811716716115762,98.73002882859195
1463,0.000811716716115762,98.73084054530807
1464,0.000811716716115762,98.7316522620242
1465,0.000811716716115762,98.73246397874031
1466,0.000811716716115762,98.73327569545644
1467,0.000811716716115762,98.73408741217256
1468,0.000811716716115762,98.73489912888867
1469,0.000811716716115762,98.7357108456048
1470,0.000811716716115762,98.73652256232091
1471,0.000811716716115762,98.73733427903704
1472,0.000811716716115762,98.73814599575316
1473,0.000811716716115762,98.73895771246927
1474,0.000811716716115762,98.7397694291854
1475,0.000811716716115762,98.74058114590152
1476,0.000811716716115762,98.74139286261764
1477,0.000811716716115762,98.74220457933376
1478,0.000811716716115762,98.74301629604987
1479,0.000811716716115762,98.743828012766
1480,0.000811716716115762,98.74463972948212
1481,0.000811716716115762,98.74545144619825
1482,0.000811716716115762,98.74626316291436
1483,0.000811716716115762,98.74707487963047
1484,0.000811716716115762,98.7478865963466
1485,0.000811716716115762,98.74869831306272
1486,0.000811716716115762,98.74951002977885
1487,0.000811716716115762,98.75032174649496
1488,0.000811716716115762,98.75113346321108
1489,0.000811716716115762,98.7519451799272
1490,0.000811716716115762,98.75275689664332
1491,0.000811716716115762,98.75356861335945
1492,0.000811716716115762,98.75438033007556
1493,0.000811716716115762,98.75519204679168
1494,0.000811716716115762,98.7560037635078
1495,0.000811716716115762,98.75681548022392
1496,0.000811716716115762,98.75762719694005
1497,0.000811716716115762,98.75843891365616
1498,0.000811716716115762,98.75925063037229
1499,0.000811716716115762,98.76006234708841
1500,0.000811716716115762,98.76087406380452
1501,0.000811716716115762,98.76168578052065
1502,0.000811716716115762,98.76249749723677
1503,0.000811716716115762,98.7633092139529
1504,0.000811716716115762,98.76412093066901
1505,0.000811716716115762,98.76493264738512
1506,0.000811716716115762,98.76574436410125
1507,0.000811716716115762,98.76655608081737
1508,0.000811716716115762,98.7673677975335
1509,0.000811716716115762,98.76817951424961
1510,0.000811716716115762,98.76899123096572
1511,0.000811716716115762,98.76980294768185
1512,0.000811716716115762,98.77061466439797
1513,0.000811716716115762,98.7714263811141
1514,0.000811716716115762,98.77223809783021
1515,0.000811716716115762,98.77304981454633
1516,0.000811716716115762,98.77386153126245
1517,0.000811716716115762,98.77467324797857
1518,0.000811716716115762,98.7754849646947
1519,0.000811716716115762,98.77629668141081
1520,0.000811716716115762,98.77710839812693
1521,0.000811716716115762,98.77792011484306
1522,0.000811716716115762,98.77873183155917
1523,0.000811716716115762,98.7795435482753
1524,0.000811716716115762,98.78035526499141
1525,0.000811716716115762,98.78116698170754
1526,0.000811716716115762,98.78197869842366
1527,0.000811716716115762,98.78279041513977
1528,0.000811716716115762,98.7836021318559
1529,0.000811716716115762,98.78441384857202
1530,0.000811716716115762,98.78522556528814
1531,0.000811716716115762,98.78603728200426
1532,0.000811716716115762,98.78684899872037
1533,0.000811716716115762,98.7876607154365
1534,0.000811716716115762,98.78847243215262
1535,0.000811716716115762,98.78928414886875
1536,0.000811716716115762,98.79009586558486
1537,0.000811716716115762,98.79090758230097
1538,0.000811716716115762,98.7917192990171
1539,0.000811716716115762,98.79253101573322
1540,0.000811716716115762,98.79334273244935
1541,0.000811716716115762,98.79415444916546
1542,0.000811716716115762,98.79496616588158
1543,0.000811716716115762,98.7957778825977
1544,0.000811716716115762,98.79658959931382
1545,0.000811716716115762,98.79740131602995
1546,0.000811716716115762,98.79821303274606
1547,0.000811716716115762,98.79902474946218
1548,0.000811716716115762,98.7998364661783
1549,0.000811716716115762,98.80064818289442
1550,0.000811716716115762,98.80145989961055
1551,0.000811716716115762,98.80227161632666
1552,0.000811716716115762,98.80308333304278
1553,0.000811716716115762,98.8038950497589
1554,0.000811716716115762,98.80470676647502
1555,0.000811716716115762,98.80551848319115
1556,0.000811716716115762,98.80633019990726
1557,0.000811716716115762,98.80714191662338
1558,0.000811716716115762,98.80795363333951
1559,0.000811716716115762,98.80876535005562
1560,0.000811716716115762,98.80957706677175
1561,0.000811716716115762,98.81038878348787
1562,0.000811716716115762,98.811200500204
1563,0.000811716716115762,98.81201221692011
1564,0.000811716716115762,98.81282393363622
1565,0.000811716716115762,98.81363565035235
1566,0.000811716716115762,98.81444736706847
1567,0.000811716716115762,98.8152590837846
1568,0.000811716716115762,98.81607080050071
1569,0.000811716716115762,98.81688251721683
1570,0.000811716716115762,98.81769423393295
1571,0.000811716716115762,98.81850595064907
1572,0.000811716716115762,98.8193176673652
1573,0.000811716716115762,98.82012938408131
1574,0.0008117167161157617,98.82094110079743
1575,0.0008117167161157617,98.82175281751356
1576,0.0008117167161157617,98.82256453422967
1577,0.0008117167161157617,98.8233762509458
1578,0.0008117167161157617,98.82418796766191
1579,0.0008117167161157617,98.82499968437803
1580,0.0008117167161157617,98.82581140109416
1581,0.0008117167161157617,98.82662311781027
1582,0.0008117167161157617,98.8274348345264
1583,0.0008117167161157617,98.82824655124251
1584,0.0008117167161157617,98.82905826795863
1585,0.0008117167161157617,98.82986998467476
1586,0.0008117167161157617,98.83068170139087
1587,0.0008117167161157617,98.831493418107
1588,0.0008117167161157617,98.83230513482312
1589,0.0008117167161157617,98.83311685153924
1590,0.0008117167161157617,98.83392856825536
1591,0.0008117167161157617,98.83474028497147
1592,0.0008117167161157617,98.8355520016876
1593,0.0008117167161157617,98.83636371840372
1594,0.0008117167161157617,98.83717543511985
1595,0.0008117167161157617,98.83798715183596
1596,0.0008117167161157617,98.83879886855208
1597,0.0008117167161157617,98.8396105852682
1598,0.0008117167161157617,98.84042230198432
1599,0.0008117167161157617,98.84123401870045
1600,0.0008117167161157617,98.84204573541656
1601,0.0008117167161157617,98.84285745213268
1602,0.0008117167161157617,98.8436691688488
1603,0.0008117167161157617,98.84448088556492
1604,0.0008117167161157617,98.84529260228105
1605,0.0008117167161157617,98.84610431899716
1606,0.0008117167161157617,98.84691603571328
1607,0.0008117167161157617,98.8477277524294
1608,0.0008117167161157617,98.84853946914552
1609,0.0008117167161157617,98.84935118586165
1610,0.0008117167161157617,98.85016290257776
1611,0.0008117167161157617,98.85097461929388
1612,0.0008117167161157617,98.85178633601001
1613,0.0008117167161157617,98.85259805272612
1614,0.0008117167161157617,98.85340976944225
1615,0.0008117167161157617,98.85422148615837
1616,0.0008117167161157617,98.85503320287448
1617,0.0008117167161157617,98.85584491959061
1618,0.0008117167161157617,98.85665663630672
1619,0.0008117167161157617,98.85746835302285
1620,0.0008117167161157617,98.85828006973897
1621,0.0008117167161157617,98.85909178645508
1622,0.0008117167161157617,98.85990350317121
1623,0.0008117167161157617,98.86071521988733
1624,0.0008117167161157617,98.86152693660345
1625,0.0008117167161157617,98.86233865331957
1626,0.0008117167161157617,98.8631503700357
1627,0.0008117167161157617,98.86396208675181
1628,0.0008117167161157617,98.86477380346793
1629,0.0008117167161157617,98.86558552018406
1630,0.0008117167161157617,98.86639723690017
1631,0.0008117167161157617,98.8672089536163
1632,0.0008117167161157617,98.86802067033241
1633,0.0008117167161157617,98.86883238704853
1634,0.0008117167161157617,98.86964410376466
1635,0.0008117167161157617,98.87045582048077
1636,0.0008117167161157617,98.8712675371969
1637,0.0008117167161157617,98.87207925391301
1638,0.0008117167161157617,98.87289097062913
1639,0.0008117167161157617,98.87370268734526
1640,0.0008117167161157617,98.87451440406137
1641,0.0008117167161157617,98.8753261207775
1642,0.0008117167161157617,98.87613783749362
1643,0.0008117167161157617,98.87694955420973
1644,0.0008117167161157617,98.87776127092586
1645,0.0008117167161157617,98.87857298764197
1646,0.0008117167161157617,98.8793847043581
1647,0.0008117167161157617,98.88019642107422
1648,0.0008117167161157617,98.88100813779033
1649,0.0008117167161157617,98.88181985450646
1650,0.0008117167161157617,98.88263157122257
1651,0.0008117167161157617,98.8834432879387
1652,0.0008117167161157617,98.88425500465482
1653,0.0008117167161157617,98.88506672137095
1654,0.0008117167161157617,98.88587843808706
1655,0.0008117167161157617,98.88669015480318
1656,0.0008117167161157617,98.8875018715193
1657,0.0008117167161157617,98.88831358823542
1658,0.0008117167161157617,98.88912530495155
1659,0.0008117167161157617,98.88993702166766
1660,0.0008117167161157617,98.89074873838378
1661,0.0008117167161157617,98.8915604550999
1662,0.0008117167161157617,98.89237217181602
1663,0.0008117167161157617,98.89318388853215
1664,0.0008117167161157617,98.89399560524826
1665,0.0008117167161157617,98.89480732196438
1666,0.0008117167161157617,98.89561903868051
1667,0.0008117167161157617,98.89643075539662
1668,0.0008117167161157617,98.89724247211275
1669,0.0008117167161157617,98.89805418882887
1670,0.0008117167161157617,98.89886590554498
1671,0.0008117167161157617,98.89967762226111
1672,0.0008117167161157617,98.90048933897722
1673,0.0008117167161157617,98.90130105569335
1674,0.0008117167161157617,98.90211277240947
1675,0.0008117167161157617,98.90292448912558
1676,0.0008117167161157617,98.90373620584171
1677,0.0008117167161157617,98.90454792255782
1678,0.0008117167161157617,98.90535963927395
1679,0.0008117167161157617,98.90617135599007
1680,0.0008117167161157617,98.90698307270618
1681,0.0008117167161157617,98.90779478942231
1682,0.0008117167161157617,98.90860650613843
1683,0.0008117167161157617,98.90941822285455
1684,0.0008117167161157617,98.91022993957067
1685,0.0008117167161157617,98.91104165628678
1686,0.0008117167161157617,98.91185337300291
1687,0.0008117167161157617,98.91266508971903
1688,0.0008117167161157617,98.91347680643516
1689,0.0008117167161157617,98.91428852315127
1690,0.0008117167161157617,98.9151002398674
1691,0.0008117167161157617,98.91591195658351
1692,0.0008117167161157617,98.91672367329963
1693,0.0008117167161157617,98.91753539001576
1694,0.0008117167161157617,98.91834710673187
1695,0.0008117167161157617,98.919158823448
1696,0.0008117167161157617,98.91997054016412
1697,0.0008117167161157617,98.92078225688023
1698,0.0008117167161157617,98.92159397359636
1699,0.0008117167161157617,98.92240569031247
1700,0.0008117167161157617,98.9232174070286
1701,0.0008117167161157617,98.92402912374472
1702,0.0008117167161157617,98.92484084046083
1703,0.0008117167161157617,98.92565255717696
1704,0.0008117167161157617,98.92646427389307
1705,0.0008117167161157617,98.9272759906092
1706,0.0008117167161157617,98.92808770732532
1707,0.0008117167161157617,98.92889942404143
1708,0.0008117167161157617,98.92971114075756
1709,0.0008117167161157617,98.93052285747368
1710,0.0008117167161157617,98.9313345741898
1711,0.0008117167161157617,98.93214629090592
1712,0.0008117167161157617,98.93295800762203
1713,0.0008117167161157617,98.93376972433816
1714,0.0008117167161157617,98.93458144105428
1715,0.0008117167161157617,98.9353931577704
1716,0.0008117167161157617,98.93620487448652
1717,0.0008117167161157617,98.93701659120265
1718,0.0008117167161157617,98.93782830791876
1719,0.0008117167161157617,98.93864002463488
1720,0.0008117167161157617,98.93945174135101
