,P_STATUS,P_MASS,P_MASS_ERROR_MIN,P_MASS_ERROR_MAX,P_RADIUS,P_RADIUS_ERROR_MIN,P_RADIUS_ERROR_MAX,P_YEAR,P_PERIOD,P_PERIOD_ERROR_MIN,P_PERIOD_ERROR_MAX,P_SEMI_MAJOR_AXIS,P_SEMI_MAJOR_AXIS_ERROR_MIN,P_SEMI_MAJOR_AXIS_ERROR_MAX,P_ECCENTRICITY,P_ECCENTRICITY_ERROR_MIN,P_ECCENTRICITY_ERROR_MAX,P_INCLINATION,P_INCLINATION_ERROR_MIN,P_INCLINATION_ERROR_MAX,P_ANGULAR_DISTANCE,P_IMPACT_PARAMETER,P_IMPACT_PARAMETER_ERROR_MIN,P_IMPACT_PARAMETER_ERROR_MAX,S_RA,S_DEC,S_MAG,S_DISTANCE,S_DISTANCE_ERROR_MIN,S_DISTANCE_ERROR_MAX,S_METALLICITY,S_METALLICITY_ERROR_MIN,S_METALLICITY_ERROR_MAX,S_MASS,S_MASS_ERROR_MIN,S_MASS_ERROR_MAX,S_RADIUS,S_RADIUS_ERROR_MIN,S_RADIUS_ERROR_MAX,S_AGE,S_AGE_ERROR_MIN,S_AGE_ERROR_MAX,S_TEMPERATURE,S_TEMPERATURE_ERROR_MIN,S_TEMPERATURE_ERROR_MAX,S_LOG_G,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,S_RADIUS_EST,S_RA_H,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_ESI,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST
S_LUMINOSITY,,,,,0.1131962972159759,-0.23021555264277932,0.2636351472607676,-0.07200272838991373,0.02348606285506209,0.039819047623305445,-0.04469384632572899,0.08163751040859606,,,,,,,,,-0.09827702005879133,,,,-0.0017329402667101256,0.021790368914568342,-0.20416016053633707,0.22410903109034006,-0.06254680225099693,0.04723887529084678,0.1255203452670232,0.08971694208631231,-0.11520475480598069,0.5986062930377214,-0.27077231715752204,0.25374494524882,0.8182351696921686,-0.45484538351618176,0.28559815342986206,,,,0.6331787186184106,-0.013663387098888377,0.05623803586788976,-0.7230314311866122,,0.06219317559354968,0.06929626407376295,0.06091039564928939,0.06225651859571598,0.1584429748766757,0.16708697182631915,0.15298385291984373,0.27099295065342877,0.2683281485627164,0.2777447540693084,0.8231984012670674,-0.0017329395963003756,1.0,0.8527942761502136,0.8597617275118488,0.8527933025108803,0.8597615944354378,0.852765480662583,0.8597615944354378,0.8527879747225143,0.8597615944354378,0.8545581351676614,0.5737566302681463,0.35871317566405236,,,-0.10403050373478333,0.202485706437153,0.104830019308916,0.06241323116518828
S_HZ_OPT_MIN,,,,,0.1585115126879375,-0.26405134372454914,0.29800109909926564,-0.06867612024358817,0.019559877429139328,0.05822177481800689,-0.06820180280190152,0.09966595486848487,,,,,,,,,-0.10989354770163257,,,,-0.009775809631237427,-0.005278792058426694,-0.23935953326709788,0.25900225622606793,-0.08739655468293508,0.07015612825077003,0.12239724674875213,0.08577357228247323,-0.10442229193675147,0.6276779012164564,-0.2933970232934604,0.29484258104616345,0.8692360661699742,-0.4455654143009272,0.31730829702359087,,,,0.6741970597494494,-0.024822011074121575,0.05586796487076715,-0.7651354276267589,,0.06772275197567888,0.07643011629186865,0.06417570205961028,0.06745205821802662,0.17301488958808503,0.18446228006099608,0.1685918145250845,0.32460730763441914,0.31741084145938514,0.3336873762536508,0.8795202570007563,-0.00977580959308697,0.8527942761502136,1.0,0.9893876592317616,0.9999999998364424,0.9893876779175391,0.999999829247449,0.9893876779175391,0.9999999927735657,0.9893876779175391,0.9881224267145693,0.6035632783592919,0.38033238822086624,,,-0.13985793169893734,0.2940229917691674,0.1459297719451107,0.06721303435062838
S_HZ_OPT_MAX,,,,,0.1569881226114946,-0.2628059742486085,0.295159051385988,-0.06829804620407737,0.019026127989145544,0.05953220060663597,-0.06917911484051978,0.10011193636544961,,,,,,,,,-0.11406607754621464,,,,-0.008756130064013696,-0.00042756790099229543,-0.23793872940376523,0.26115014720670043,-0.08759285219759151,0.0709978595814761,0.1274547510189852,0.08312184158552176,-0.10254252132576111,0.6263026523106385,-0.2932119099046733,0.29364187662236524,0.878044399366957,-0.44410423669725985,0.3165892257950986,,,,0.6700418684636542,-0.02628556032525253,0.05779559270660798,-0.7671810947920708,,0.06778873381900191,0.07442025550400695,0.0642274449219682,0.0674880325015566,0.17588226658916925,0.1872344997001785,0.17140677287519254,0.32466923293524436,0.31744471548462055,0.3334983838398665,0.8886370757105815,-0.008756130007611608,0.8597617275118488,0.9893876592317616,1.0,0.9893877293790017,0.9999999999985676,0.9893876192604784,0.9999999999985676,0.9893882561563848,0.9999999999985676,0.9798352051585629,0.6044395851059182,0.3813001265011356,,,-0.13772061625204635,0.2910524458054818,0.1465480686078412,0.06722644571358471
S_HZ_CON_MIN,,,,,0.1585127858064688,-0.2640509866113771,0.2979999486628564,-0.068676460944813,0.01956001307568885,0.058221765754976076,-0.06820162870714837,0.0996673501300726,,,,,,,,,-0.10989311360092416,,,,-0.009776190132164035,-0.005279501780210956,-0.23936186644858418,0.259000588571676,-0.08739621532955377,0.07015638229635406,0.12239719356122888,0.08577491344845997,-0.10442320369474833,0.6276749038906737,-0.29339672542940787,0.29484316903736096,0.8692357663013274,-0.44556438527692327,0.3173073291243083,,,,0.6741911137163941,-0.024819397965379384,0.05586537575767517,-0.7651354568685874,,0.06772345182153416,0.07643087583592512,0.06417641663601861,0.06745275142680625,0.17301552796110362,0.18446265439020137,0.1685926161196312,0.3246068229758717,0.3174102202961594,0.3336870885311533,0.8795202083702425,-0.009776190094000221,0.8527933025108803,0.9999999998364424,0.9893877293790017,1.0,0.9893877480662102,0.9999998389721519,0.9893877480662102,0.9999999947669831,0.9893877480662102,0.9881221185896463,0.6035619483349236,0.3803335840096344,,,-0.13986020801236765,0.2940252265218288,0.1459313019887566,0.06721371607875895
S_HZ_CON_MAX,,,,,0.1569881817939467,-0.2628060412970158,0.295159221779611,-0.06829803613894117,0.019026183274605018,0.059532265713041765,-0.06917921706301221,0.1001120917530526,,,,,,,,,-0.11406617500694823,,,,-0.008755997069310333,-0.00042742375703176477,-0.2379386153410607,0.26115052318576465,-0.0875931823176805,0.07099815356068256,0.12745467442229272,0.08312166059332628,-0.10254235925712392,0.6263027268009976,-0.2932119773557195,0.29364195459712245,0.8780444736467342,-0.4441042222294338,0.3165894407306037,,,,0.6700420958412171,-0.026285756318182276,0.057795655042588004,-0.7671810379902231,,0.06778883544963923,0.07442036693908158,0.06422753769252183,0.06748813767487276,0.1758824166368539,0.18723464025278244,0.17140692951898726,0.32466940454606147,0.3174448930701367,0.3334985572016021,0.8886371485317425,-0.008755997012910305,0.8597615944354378,0.9893876779175391,0.9999999999985676,0.9893877480662102,1.0,0.9893876376808152,1.0,0.9893882748731452,1.0,0.9798352233046749,0.604439873547709,0.3813001405418678,,,-0.13772075256459332,0.2910524215871249,0.1465479698874527,0.06722655190866011
S_HZ_CON0_MIN,,,,,0.15854268125312704,-0.26403084992803855,0.29793950586458057,-0.06868914312661083,0.019555607751936994,0.05821423113961794,-0.06818569290993107,0.09968775003161578,,,,,,,,,-0.10987234481088456,,,,-0.009799057246405486,-0.005308943424138248,-0.23943643192684472,0.2589103883542863,-0.08734706051954017,0.07012992430391249,0.12239921608119177,0.0858310703761982,-0.10446228311379124,0.6275592323739956,-0.2933737159313248,0.29484267459806174,0.8692120551404261,-0.44552569107502055,0.3172427985777227,,,,0.6739657054616837,-0.02472242239082577,0.05578097905565651,-0.7651243267060771,,0.067728952638426,0.07643764929310841,0.06418367356822618,0.06745765129971393,0.17301923737314603,0.18445988870425448,0.1685998904129326,0.3245793956598844,0.3173783293203587,0.333664840237345,0.8795046640584164,-0.009799057207387062,0.852765480662583,0.999999829247449,0.9893876192604784,0.9999998389721519,0.9893876376808152,1.0,0.9893876376808151,0.9999998841489087,0.9893876376808151,0.9881099609511383,0.6034723926899486,0.3803455448776186,,,-0.1399114899890557,0.29408624684912615,0.14598791227569752,0.06721819063449815
S_HZ_CON0_MAX,,,,,0.1569881817939467,-0.2628060412970158,0.295159221779611,-0.06829803613894117,0.019026183274605018,0.059532265713041765,-0.06917921706301221,0.1001120917530526,,,,,,,,,-0.11406617500694823,,,,-0.008755997069310333,-0.00042742375703176477,-0.2379386153410607,0.26115052318576465,-0.0875931823176805,0.07099815356068256,0.12745467442229272,0.08312166059332628,-0.10254235925712392,0.6263027268009976,-0.2932119773557195,0.29364195459712245,0.8780444736467342,-0.4441042222294338,0.3165894407306037,,,,0.6700420958412171,-0.026285756318182276,0.057795655042588004,-0.7671810379902231,,0.06778883544963923,0.07442036693908158,0.06422753769252183,0.06748813767487276,0.1758824166368539,0.18723464025278244,0.17140692951898726,0.32466940454606147,0.3174448930701367,0.3334985572016021,0.8886371485317425,-0.008755997012910305,0.8597615944354378,0.9893876779175391,0.9999999999985676,0.9893877480662102,1.0,0.9893876376808151,1.0,0.9893882748731452,1.0,0.9798352233046749,0.604439873547709,0.3813001405418678,,,-0.13772075256459332,0.2910524215871249,0.1465479698874527,0.06722655190866011
S_HZ_CON1_MIN,,,,,0.15852040202936035,-0.2640498001421375,0.29799560854679785,-0.06867814810559507,0.019561450604822974,0.058222095625404695,-0.0682012715791916,0.09967648377071933,,,,,,,,,-0.10989142516761038,,,,-0.009777317210302592,-0.0052827793195658074,-0.2393743632516435,0.2589943271924164,-0.08739741994016788,0.07016048833981522,0.12239664596318087,0.08578112281131627,-0.10442739961597325,0.6276604152619493,-0.29339596085757297,0.2948476831419731,0.869235223373113,-0.4455593424995056,0.31730474227298316,,,,0.6741623174264166,-0.024806243303057952,0.05585147129919839,-0.7651367835383083,,0.06772846042527063,0.07643623034347236,0.06418139114133188,0.06745775448811196,0.17302026279846863,0.18446583326076377,0.16859833837425545,0.32460488163550005,0.3174075393880599,0.3336862986558096,0.8795209787658648,-0.009777317172098043,0.8527879747225143,0.9999999927735657,0.9893882561563848,0.9999999947669831,0.9893882748731452,0.9999998841489087,0.9893882748731452,1.0,0.9893882748731452,0.988120579969933,0.6035585848953023,0.3803424281669835,,,-0.1398738972641597,0.29403767265125735,0.14593901386613523,0.06721866006431909
S_HZ_CON1_MAX,,,,,0.1569881817939467,-0.2628060412970158,0.295159221779611,-0.06829803613894117,0.019026183274605018,0.059532265713041765,-0.06917921706301221,0.1001120917530526,,,,,,,,,-0.11406617500694823,,,,-0.008755997069310333,-0.00042742375703176477,-0.2379386153410607,0.26115052318576465,-0.0875931823176805,0.07099815356068256,0.12745467442229272,0.08312166059332628,-0.10254235925712392,0.6263027268009976,-0.2932119773557195,0.29364195459712245,0.8780444736467342,-0.4441042222294338,0.3165894407306037,,,,0.6700420958412171,-0.026285756318182276,0.057795655042588004,-0.7671810379902231,,0.06778883544963923,0.07442036693908158,0.06422753769252183,0.06748813767487276,0.1758824166368539,0.18723464025278244,0.17140692951898726,0.32466940454606147,0.3174448930701367,0.3334985572016021,0.8886371485317425,-0.008755997012910305,0.8597615944354378,0.9893876779175391,0.9999999999985676,0.9893877480662102,1.0,0.9893876376808151,1.0,0.9893882748731452,1.0,0.9798352233046749,0.604439873547709,0.3813001405418678,,,-0.13772075256459332,0.2910524215871249,0.1465479698874527,0.06722655190866011
S_SNOW_LINE,,,,,0.1569524400805532,-0.260884397756862,0.2973205235973297,-0.06742002328936164,0.022899259768467146,0.05525011748220705,-0.06575914644360878,0.1024008451303813,,,,,,,,,-0.10689258264711275,,,,-0.008295110721049851,-0.005198324632593934,-0.23637084298367486,0.25990176012810207,-0.09054135201171205,0.0722227266588837,0.12326367326599706,0.08648441133624835,-0.1049659628013062,0.6371017135172601,-0.29547782717074733,0.2975770338205332,0.8623598529716837,-0.4475858234142893,0.3209298340940513,,,,0.6792256034124724,-0.02774474073374462,0.058881272950036055,-0.7581155996296516,,0.06961985012389237,0.07821448351304791,0.06618152534901478,0.0693726639580456,0.16917512189345174,0.18063669535595245,0.16513608599409138,0.3219630351043155,0.31497527892910704,0.3309058387637528,0.8723322711765669,-0.00829511040010975,0.8545581351676614,0.9881224267145693,0.9798352051585629,0.9881221185896463,0.9798352233046749,0.9881099609511383,0.9798352233046749,0.988120579969933,0.9798352233046749,1.0,0.608372687632524,0.380834543647763,,,-0.1372094648955764,0.2881393342440735,0.14338444115334237,0.06916903922063328
S_ABIO_ZONE,,,,,0.052630064326389406,-0.15112294417274325,0.2509022244309395,-0.030253221443502693,0.04963438313325972,0.04407437328966516,-0.059132720668487376,0.08395137396928432,,,,,,,,,-0.07204948192609442,,,,0.0867482505864917,0.08222487127502276,-0.05106393195100862,0.3132837362103714,-0.2133829530118027,0.1280968554394005,0.10700783247315027,-0.049003347254100514,0.005279986463473047,0.5681471437906145,-0.32411162270707017,0.3213596418939002,0.5365935680816016,-0.30189875385492637,0.337610777491322,,,,0.6232326155362,-0.13805584093982076,0.13425831823953627,-0.43409059455287785,,0.0737334246010868,0.08448836509611471,0.06878594305307356,0.07587356781755204,0.13777116489033298,0.15521320295842173,0.12999230612068458,0.23099911073996332,0.23346876872116912,0.22318781000923132,0.5388775700469189,0.08674825215057115,0.5737566302681463,0.6035632783592919,0.6044395851059182,0.6035619483349236,0.604439873547709,0.6034723926899486,0.604439873547709,0.6035585848953023,0.604439873547709,0.608372687632524,1.0,0.35292162661885085,,,-0.006109218189000846,0.0748696462478891,0.06673872153442222,0.0764481230101044
S_TIDAL_LOCK,,,,,0.04994431211534661,-0.10952043345912314,0.12938382078178082,-0.05882633812031821,-0.016140570111586927,0.045162820825889495,-0.049939450380652665,-0.008509556511102358,,,,,,,,,-0.08892039654676234,,,,-0.04301262811099208,-0.03069518768332863,-0.1576748290960001,0.027716861529966247,-0.03564985316478401,0.052431396388676936,0.1204060529977627,0.15268301251972044,-0.15706770030750927,0.5582026642106656,-0.16302451188075362,0.20447383373061137,0.3509826495244108,-0.1567020585755575,0.1330531403458374,,,,0.3085493253666059,0.026735045617113123,-0.044492976996238665,-0.3461382450059153,,0.022218822638054775,0.022910370340754646,0.011020052907985222,0.020221857956760035,0.07449835851705165,0.07089352233403265,0.0715230913682912,0.10637664557275506,0.09296788957933598,0.12120523585540786,0.35439406412667473,-0.04301262621821705,0.35871317566405236,0.38033238822086624,0.3813001265011356,0.3803335840096344,0.3813001405418678,0.3803455448776186,0.3813001405418678,0.3803424281669835,0.3813001405418678,0.380834543647763,0.35292162661885085,1.0,,,-0.11451441477834251,0.20012472172454673,0.11896545301069296,0.019168926872602632
P_HABZONE_OPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_HABZONE_CON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P_ESI,,,,,-0.2968314508224145,0.19629602318244097,-0.15238720701217046,0.005632730480838856,0.11195871100359615,-0.09610450629831967,0.10055679777105168,0.025481754109138808,,,,,,,,,0.027083163108114237,,,,0.13019893657359677,0.1108910510384982,0.13230989673092136,0.0249369043007187,-0.061526498758429346,0.05787024201599339,-0.05371649123115764,-0.125322152007688,0.13287355361209782,-0.10963775761291404,0.05132753079701361,-0.08615879600308657,-0.1388747970904354,-0.009449053128969789,0.02503341656665983,,,,0.01128408299720253,-0.09240852297818435,0.08747859578705873,0.13416709598638857,,0.08454742906165595,0.117439525360511,0.08737953222322557,0.08678741501505977,-0.18521028440783996,-0.16156166067888184,-0.20949621590746675,-0.14445913776372113,-0.12960360681484834,-0.17539627382267298,-0.14441077239910513,0.13019893782210507,-0.10403050373478333,-0.13985793169893734,-0.13772061625204635,-0.13986020801236765,-0.13772075256459332,-0.1399114899890557,-0.13772075256459332,-0.1398738972641597,-0.13772075256459332,-0.1372094648955764,-0.006109218189000846,-0.11451441477834251,,,1.0,-0.3182133328673382,-0.16845265787790736,0.08913587768400048
P_RADIUS_EST,,,,,0.27203491465661905,-0.21837167779898842,0.20869144885553045,-0.009458704000857434,-0.12618460372856105,0.15086605539931058,-0.15274979633281338,-0.11636373437705948,,,,,,,,,-0.034548860767957296,,,,-0.2990058622458934,-0.43221936581196246,-0.4646683108696343,-0.30615131750329494,0.22748866385596522,-0.19258510169487364,0.0942936174492495,0.24722305073860493,-0.2307913773672512,0.2514967502556104,-0.07994029751211972,0.12734021818617786,0.2697621512835663,0.08403344660057314,-0.16708993493192775,,,,0.09435820655224678,0.22801630599700154,-0.16345977379916862,-0.2768500700968079,,-0.05469509118742936,-0.04734031930332671,-0.06159242725167998,-0.05433468159014723,-0.07489457620941221,-0.08308253761175005,-0.06364092000523092,-0.0020683613153162283,-0.023155494209251927,0.03467524154979377,0.27795974538481233,-0.29900586681408337,0.202485706437153,0.2940229917691674,0.2910524458054818,0.2940252265218288,0.2910524215871249,0.29408624684912615,0.2910524215871249,0.29403767265125735,0.2910524215871249,0.2881393342440735,0.0748696462478891,0.20012472172454673,,,-0.3182133328673382,1.0,0.5195800453611841,-0.05714008319431492
P_MASS_EST,,,,,0.12399194082087467,-0.1525161509489892,0.12939893115925788,-0.03394646290109025,-0.0868378349962245,0.07283872223798084,-0.06996475601493529,-0.12574494050706472,,,,,,,,,-0.061926267312949056,,,,-0.13255170417863887,-0.24039653202416883,-0.22460182215157626,-0.13743368378146456,0.10566034831209194,-0.08863388235951808,0.04948242948184596,0.1507446825710764,-0.14847681894828615,0.09653840427024254,-0.03450366823504529,0.05896383152211557,0.12578991624667268,0.06518421562215675,-0.11851013309126582,,,,0.054179927108504264,0.1132240934590806,-0.06719418499039981,-0.12741825993744801,,-0.05279085773642522,-0.04650842179348509,-0.06215429059081563,-0.05551607025645019,0.056190774185856024,0.07061335452199927,0.054054091964038646,0.10873102340566246,0.09490316872267328,0.12115535146441048,0.12430305516849773,-0.13255170526633017,0.104830019308916,0.1459297719451107,0.1465480686078412,0.1459313019887566,0.1465479698874527,0.14598791227569752,0.1465479698874527,0.14593901386613523,0.1465479698874527,0.14338444115334237,0.06673872153442222,0.11896545301069296,,,-0.16845265787790736,0.5195800453611841,1.0,-0.05644960265294671
P_SEMI_MAJOR_AXIS_EST,,,,,0.27487108992303266,-0.08750986193525387,0.07895102629631011,-0.040820834991315655,0.7030748408155514,-0.3114827303797464,0.2953646358294129,0.41968493239999305,,,,,,,,,0.224268582598864,,,,0.053263877471953346,0.1025230620313475,-0.015388701521818314,0.10132132758771584,-0.06492074123069919,0.05883569587217466,-0.034922840763263144,-0.05901219900408667,0.06426374038745358,0.025755628612606097,-0.06607844213703318,0.044766337202265645,0.05050209099002167,-0.06669315735747504,0.06972360228526915,,,,0.05155343211411341,-0.00765186057910681,-0.013680021109538023,-0.02613616719386173,,0.9891310296726759,0.8994298397355406,0.9225312858264193,0.9997817723765181,-0.32614630147891854,-0.32917955844958763,-0.32116882292016863,-0.44953081543195494,-0.4489626105948215,-0.44642438054709155,0.05056752638652489,0.05326387890181806,0.06241323116518828,0.06721303435062838,0.06722644571358471,0.06721371607875895,0.06722655190866011,0.06721819063449815,0.06722655190866011,0.06721866006431909,0.06722655190866011,0.06916903922063328,0.0764481230101044,0.019168926872602632,,,0.08913587768400048,-0.05714008319431492,-0.05644960265294671,1.0
