P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST,P.Habitable,Habitability_Score
1.50214,2.8648744,0.102199455,0,10.450504901827216
1.50214,2.8648744,0.102199455,0,10.450504901827216
2.48862,6.7506189,0.44342019,0,2.65702639178276
1.15463,1.6270695,0.076930763,0,13.86477949357738
0.76228,0.36733988,0.047903718,0,22.187060299895123
0.65018,0.20771421,0.038908164,0,27.23958247364262
0.87438,0.60067123,0.063236672,0,16.95727642649208
0.76228,0.36733988,0.056797776,0,18.918177089109385
2.71282,7.8153238,0.079655536,0,12.92267535858981
1.78239,3.8303511,0.55710713,1,2.35603133988748
2.70161,7.7605729,0.55244401,0,2.1802878408927437
3.12759,9.950654,0.13981416,0,7.472086382058759
0.8968,0.65772873,0.015912163,0,63.960083131830885
2.64556,7.4891982,0.48707693,0,2.431055578862279
2.56709,7.1159697,0.67268223,0,1.8761321612487507
2.08506,4.999023,0.056,0,18.336745362586345
2.242,5.6545043,0.242,0,4.5782617350211225
3.01549,9.3527288,0.74160875,0,1.6800409679438761
2.65677,7.5431552,0.17240803,0,6.1765907802868245
2.4662,6.6476898,0.60127494,0,2.0686147942819275
1.15463,1.6270695,0.048574149,0,21.453160546662577
2.90339,8.7701168,0.62734907,0,1.9384338637263396
1.61424,3.2372384,0.079987711,0,13.12140702078649
1.96175,4.5075054,0.082726878,0,12.597718713439187
1.52456,2.9378483,0.048815391,0,21.141269375949886
0.68381,0.24886708,0.042426425,0,25.03261049279126
0.71744,0.29559639,0.018256941,0,56.1675333199577
2.29805,5.8965974,0.054,0,18.953670060042853
2.54467,7.010777,0.117,0,8.939986811380745
0.88559,0.62873346,0.041259599,0,25.365974978298826
1.08737,1.3121437,0.020082039,0,50.71539052789594
3.55357,12.359554,0.31603281,0,3.445635571296285
0.75107,0.34834272,0.04452518,0,23.790635558166425
1.46851,2.7568324,0.13143775,0,8.289126657106205
1.18826,1.8034186,0.02379325,0,42.87029329514996
0.7847,0.40755892,0.012241079,0,82.96651732059392
2.73524,7.9252992,0.55257708,0,2.175300908390533
1.30036,2.2425611,0.15290938,0,7.308838977734705
1.6815,3.4695604,0.067975959,0,15.305790476680757
1.32278,2.3086002,0.028,0,36.470269324561045
2.242,5.6545043,0.11,0,9.536939420971535
1.4573,2.7211983,0.102199455,0,10.47098849907463
1.06495,1.2177294,0.16935725,0,6.843689054580656
1.52456,2.9378483,0.047267703,0,21.812021636521703
0.94164,0.78341907,0.060316696,0,17.641134428862745
1.19947,1.8651456,0.03726903,0,27.66563144075906
1.28915,2.2098374,0.072602681,0,14.549300968528154
1.31157,2.2754822,0.035930843,0,28.59368737610948
1.04253,1.1283145,0.072667237,0,14.720564893057812
1.13221,1.5166428,0.061474095,0,17.1502429619359
1.04253,1.1283145,0.024211001,0,42.262743018258085
0.84075,0.52189779,0.015950631,0,63.88285875497285
2.11869,5.1366839,0.111,0,9.480998776270855
1.9057,4.2910395,0.158,0,6.853855488829979
2.10748,5.0906262,0.32813763,0,3.5220020960535714
0.79591,0.42881536,0.069193664,0,15.708613769556681
1.49093,2.8286707,0.036617054,0,27.980401555763446
0.60534,0.16078015,0.084933721,0,13.425850790478776
1.61424,3.2372384,0.1139473,0,9.395473363426245
1.7936,3.871341,0.044877591,0,22.84037390526759
1.52456,2.9378483,0.13829504,0,7.886844275930126
1.33399,2.3419147,0.089451762,0,11.928840446096677
0.76228,0.36733988,0.076235028,0,14.429183651762981
1.08737,1.3121437,0.020561128,0,49.55511413378554
2.37652,6.2425017,0.082,0,12.615905281467102
3.40784,11.511377,0.218,0,4.880596969922782
1.14342,1.5711567,0.078432543,0,13.62437900603417
1.26673,2.1449845,0.082032886,0,12.979667285611582
1.53577,2.9746177,0.043552195,0,23.61209440800303
3.17243,10.194074,0.56957536,0,2.0709097070484246
1.06495,1.2177294,0.038836082,0,26.68826162188105
1.2331,2.0491991,0.050794967,0,20.497954091200377
1.9057,4.2910395,0.31531652,0,3.6961580195848223
1.06495,1.2177294,0.043319951,0,24.023063186062814
0.95285,0.81736451,0.053263223,0,19.824163737977752
1.62545,3.2754986,0.48064308,0,2.6957601702964133
8.45234,105.83672,0.7048,0,1.5371526571219145
1.53577,2.9746177,0.05,0,20.65113916797437
3.60962,12.69235,0.109,0,9.45134939869398
3.12759,9.950654,0.98706348,0,1.3328410705255207
0.81833,0.47370976,0.033626364,0,30.96057150917866
1.3452,2.3754251,0.10452969,0,10.310043843875441
1.28915,2.2098374,0.036029999,0,28.530354595859656
1.41246,2.5805743,0.014154947,0,71.35466386488065
1.07616,1.2643012,0.36184335,0,3.692856711056735
2.07385,4.9534779,0.63836637,0,2.048693512425448
0.91922,0.71859407,0.11672855,0,9.654763304958394
1.72634,3.6281006,0.11509464,0,9.267762083510547
2.21958,5.5588379,0.48708855,0,2.503550482701443
2.11869,5.1366839,0.054,0,18.990508285780365
2.05143,4.8629026,0.068,0,15.193347194539475
1.61424,3.2372384,0.08021642,0,13.08576217744287
0.80712,0.45085979,0.057353766,0,18.674619823536386
1.03132,1.0854299,0.047970322,0,21.815853531221354
2.08506,4.999023,0.026520434,0,38.186376082376654
1.49093,2.8286707,0.0451719,0,22.808378675716
2.06264,4.9081044,0.25932159,0,4.341031327415649
1.02011,1.0437331,0.074563151,0,14.391736822206326
1.19947,1.8651456,0.18666868,0,6.190786628672399
1.25552,2.1128564,0.073315243,0,14.436211103610919
0.76228,0.36733988,0.16108728,0,7.51966870651191
1.25552,2.1128564,0.069,0,15.28923635544277
3.0267,9.4118347,0.137,0,7.629662910075992
1.61424,3.2372384,0.44737551,0,2.8547452675318747
2.16353,5.3226161,0.41856491,0,2.8513233008171106
1.46851,2.7568324,0.10468086,0,10.233807048941738
1.31157,2.2754822,0.052229888,0,19.90857069056216
5.70589,27.616484,0.034355026,0,29.283080032272288
6.06461,30.628454,0.84056242,0,1.354570708021681
2.0178,4.7283306,0.057873027,0,17.77479602668255
3.68809,13.164352,0.069665594,0,14.625431058261379
6.43454,33.867504,0.28858657,0,3.6205759812616574
0.77349,0.38707286,0.048439843,0,21.937004235288683
1.05374,1.1724075,0.078,0,13.769513522773341
2.26442,5.7508411,0.152,0,7.020561556601691
2.18595,5.4165988,1.0874339,0,1.37706312960956
1.3452,2.3754251,0.049576887,0,20.914073503380667
2.4662,6.6476898,1.1902286,0,1.2456568544195177
1.58061,3.123569,0.6784855,1,2.1065379839594507
3.19485,10.316689,0.98938231,0,1.3237353755701842
3.64325,12.893769,1.1371319,0,1.1538856617081485
3.22848,10.50174,1.1105412,0,1.2102051496653308
0.88559,0.62873346,0.065824103,0,16.321194161006638
1.87207,4.1632686,0.78766757,1,1.8037391811832335
2.5783,7.1688075,0.093549695,0,11.077358182989554
1.41246,2.5805743,0.058,0,17.949363961237594
2.73524,7.9252992,0.097,0,10.674876981714188
2.45499,6.5964694,0.187,0,5.754927217647924
4.8203,20.739878,0.081794751,0,12.433179351603464
3.10517,9.8298521,0.14807617,0,7.075324658116784
2.94823,9.0013132,0.20760365,0,5.156057557105315
3.19485,10.316689,0.099398568,0,10.373510849511199
2.65677,7.5431552,0.066314978,0,15.455946503399726
2.29805,5.8965974,0.058158033,0,17.629680799417223
1.88328,4.2056823,0.14367061,0,7.491354286017863
1.78239,3.8303511,0.1259869,0,8.49837760750861
1.2331,2.0491991,0.03307191,0,31.048105060820244
11.87139,482.99686,2.7205,0,0.45181562316506624
1.07616,1.2643012,0.0514,0,20.384482772584693
2.32047,5.9945993,0.072,0,14.319836067693183
2.23079,5.6065874,0.11,0,9.53918077941406
0.96406,0.85235786,0.018017131,0,56.54001220911782
1.83844,4.0370889,0.072439496,0,14.348563357475006
1.60303,3.1991632,0.1654,0,6.669767857470581
2.17474,5.369523,0.4706,0,2.5847719588666944
9.18099,158.914,2.026,0,0.6025041311192004
2.20837,4.9994345,0.103,0,10.161560534191828
5.02208,48.59908,0.197,0,5.275262815043287
11.9947,1868.8287,0.0544,0,18.46572309632833
2.27563,5.7992597,0.072,0,14.328327637718884
2.37652,6.2425017,0.195,0,5.548988458452716
1.72634,3.6281006,0.102199455,0,10.36404816019852
1.61424,3.2372384,0.0483,0,21.32342031694318
1.54698,3.011575,0.0684,0,15.266303809142114
1.19947,1.8651456,0.1405,0,7.951139273938516
10.15626,73.50441,1.89,0,0.6275619706154175
1.4573,2.7211983,0.056,0,18.543343364931232
2.6904,7.7059808,0.116,0,8.992381596891116
1.13221,1.5166428,0.04,0,25.883228376361277
1.21068,1.9283813,0.062,0,16.955014350772746
1.25552,2.1128564,0.075,0,14.129816065587699
2.19716,5.4638433,0.105,0,9.97894251366916
2.5783,7.1688075,0.359,0,3.1733677812581265
14.6851,778.67861,0.02591,0,38.66323324633371
3.19485,10.316689,0.08,0,12.813003740394699
2.85855,8.541399,0.131,0,7.983415496112439
2.34289,6.0932651,0.05,0,20.426823282356406
2.55588,7.063293,0.098,0,10.595336308146432
1.89449,4.2482729,0.223,0,5.012151477188023
2.3541,6.1428456,0.04,0,25.42479079053566
2.85855,8.541399,0.068,0,15.055710062794073
2.25321,5.702589,0.118,0,8.918387544880416
2.75766,8.0359058,0.211,0,5.101962777494609
1.28915,2.2098374,0.048,0,21.609038255181062
2.43257,6.4945178,0.074,0,13.924601375322219
1.96175,4.5075054,0.1,0,10.509748948642793
1.49093,2.8286707,0.214,0,5.343619497107463
2.18595,5.4165988,0.677,0,1.934571879638336
2.55588,7.063293,0.105,0,9.915064199302895
3.10517,9.8298521,0.213,0,5.016879240363047
1.43488,2.6505029,0.058,0,17.938301701067395
2.60072,7.2749643,0.102,0,10.188430473853696
2.51104,6.8541965,0.163,0,6.533210691280557
1.44609,2.685755,0.102199455,0,10.476307882855936
2.90339,1.906968,0.102199455,0,10.12921295658544
7.09593,7.6278721,0.102199455,0,9.925713845966332
2.90339,8.7701168,0.085,0,12.109130847652125
2.88097,8.655447,0.142,0,7.389358836350453
3.94592,14.764686,0.397,0,2.7723180115565467
1.63666,3.3139434,0.036,0,28.388778229918113
1.99538,4.6394796,0.064,0,16.126157674227464
1.99538,6.9922161,0.0447,0,22.872522327471312
5.4929,17.162712,0.0752,0,13.479925536369386
6.98383,16.527056,0.1172,0,8.67561111511326
1.50214,2.8648744,0.109,0,9.840028837146466
3.01549,9.3527288,0.229,0,4.698433290317689
1.26673,2.1449845,0.04,0,25.789434212499902
1.99538,4.6394796,0.049,0,20.909320939533586
2.5783,7.1688075,0.096,0,10.804519127590531
3.43026,11.640251,0.157,0,6.6609498431364385
2.06264,4.9081044,0.064,0,16.10981557615483
2.27563,5.7992597,0.103,0,10.148176612907665
2.36531,6.1925912,0.092,0,11.292342781431536
1.97296,4.5513229,0.141,0,7.599051229358516
2.48862,6.7506189,0.179,0,5.988421304953332
1.16584,1.6844027,0.026,0,39.31928909627393
2.0178,4.7283306,0.139,0,7.689833859941484
1.06495,1.2177294,0.0343,0,30.093530171621413
1.25552,2.1128564,0.0451,0,22.96943173447166
1.40125,2.5458987,0.0781,0,13.517745839239476
1.26673,2.1449845,0.11,0,9.880343303408994
1.16584,1.6844027,0.432,0,3.1725654495502846
1.41246,2.5805743,0.059,0,17.65713719326565
2.66798,7.5972714,0.099,0,10.47582550442392
1.6815,3.4695604,0.032,0,31.844707106749926
3.19485,10.316689,0.066,0,15.464518891909847
1.21068,1.9283813,0.088,0,12.189618456344595
2.37652,6.2425017,0.137,0,7.720053403240288
2.8306203,8.4001941,0.084685189,0,12.161719772619955
3.6776042,13.10087,0.17979848,0,5.83369843652534
5.0570803,22.499044,0.30330717,0,3.494730230028552
1.55819,3.0487196,0.03,0,33.97510359241599
1.4573,2.7211983,0.045,0,22.908422730010596
1.3452,2.3754251,0.087,0,12.237636757000626
1.86086,4.1210313,0.128,0,8.34988593983427
2.27563,5.7992597,0.102199455,0,10.224226740116249
2.73524,7.9252992,0.09,0,11.476709742309836
2.79129,8.2029943,0.15,0,7.024923959889514
1.02011,1.0437331,0.102199455,0,10.765074430983933
2.38773,6.2925768,0.106,0,9.85277008580582
2.74645,7.9805236,0.286,0,3.860609888391206
1.51335,2.9012671,0.032,0,31.910785674166583
2.58951,7.2218056,0.131,0,8.019761232201052
2.39894,6.3428164,0.275,0,4.05321441212293
2.02901,4.773015,0.077,0,13.479864180452152
1.54698,3.011575,0.197,0,5.722562900186136
1.9057,4.2910395,0.138,0,7.771118376373549
2.242,5.6545043,0.24,0,4.612696996729111
1.02011,1.0437331,0.06,0,17.646953106364347
1.2331,2.0491991,0.09,0,11.922075347588281
1.22189,1.9931486,0.119,0,9.22176561988175
0.90801,0.68767595,0.164,0,7.198870432554063
2.82492,8.3714933,0.131,0,7.987580111705926
2.4662,6.6476898,0.259,0,4.2664859792424465
1.52456,2.9378483,0.102199455,0,10.440714947260437
3.10517,9.8298521,0.158,0,6.651157483662506
3.2509,10.625858,0.316,0,3.4721640862063126
1.87207,9.7001106,0.0463,0,22.132440198183964
3.04912,12.751259,0.0949,0,10.865371275668863
2.74645,10.068791,0.3506,0,3.2163596719789815
0.86317,0.57352358,0.0639,0,16.80797260699511
0.99769,0.96382171,0.1396,0,8.165639130689888
4.7126436,19.959599,0.2055,0,5.078375174132354
2.1299,5.1829123,0.08,0,12.969505610592046
1.59182,3.1612732,0.09,0,11.739322843593426
2.45499,6.5964694,0.175,0,6.121619349045938
2.84734,8.4846077,0.573,0,2.0964056823814166
1.62545,3.2754986,0.045,0,22.837436470584212
1.84965,4.0789714,0.113,0,9.390200346442008
2.56709,7.1159697,0.043,0,23.645360093280903
2.4662,6.6476898,0.061,0,16.798924741189403
1.43488,2.6505029,0.1,0,10.69692239072257
2.53346,6.9584217,0.117,0,8.941725653258498
1.7936,3.871341,0.173,0,6.337884733387304
1.51335,2.9012671,0.032,0,31.910785674166583
1.63666,3.3139434,0.122,0,8.807721763615744
1.19947,1.8651456,0.078,0,13.654214372031408
1.77118,3.7895405,0.111,0,9.573604363518433
1.18826,1.8034186,0.163,0,6.976535985648552
1.5694,3.086051,0.029,0,35.119944806493145
1.50214,2.8648744,0.044,0,23.39298963781369
3.30695,10.938769,0.068,0,15.008275797051308
1.62545,3.2754986,0.054,0,19.13373276688051
1.39004,2.511416,0.079,0,13.3776316062665
1.19947,1.8651456,0.103,0,10.542439415596258
1.47972,2.7926567,0.132,0,8.251561106155219
2.26442,5.7508411,0.122,0,8.638335499656048
3.10517,9.8298521,0.231,0,4.651047888616202
1.63666,5.0788915,0.042717,0,24.02088410501858
2.93702,8.9432821,0.032,0,31.5904811679866
3.62083,12.759345,0.07,0,14.561894056650782
1.25552,2.1128564,0.048,0,21.629816065587697
1.28915,2.2098374,0.062,0,16.904737179912246
1.08737,1.3121437,0.133,0,8.438447157558407
2.73524,7.9252992,0.207,0,5.19651650559486
1.62545,3.2754986,0.036,0,28.39299202613977
2.34289,6.0932651,0.057,0,17.97068293147921
2.61193,7.3282833,0.13,0,8.075166344721806
2.1299,5.1829123,0.194,0,5.6241447858497775
1.62545,3.2754986,0.084,0,12.519976153123896
1.77118,3.7895405,0.113,0,9.414152876633317
2.38773,6.2925768,0.185,0,5.824213227060283
1.74876,3.7084594,0.314,0,3.7565471322864914
2.3541,6.1428456,0.079,0,13.083018638636927
3.03791,9.4710941,0.136,0,7.682114851793425
2.23079,5.6065874,0.065,0,15.832887073120352
1.84965,4.0789714,0.089,0,11.77659788049789
1.32278,2.3086002,0.102199455,0,10.540771601561584
1.47972,2.7926567,0.046,0,22.414933965180253
3.1388,10.011282,0.248,0,4.350851157417875
2.65677,7.5431552,0.102199455,0,10.161184894292537
2.94823,9.0013132,0.057,0,17.883046211907935
3.57599,12.492237,0.165,0,6.340248900770602
2.81371,8.3151703,0.272,0,4.031873241671504
2.37652,6.2425017,0.849,0,1.598639631778802
0.80712,0.45085979,0.046,0,22.978103573844955
1.5694,3.086051,0.076,0,13.795080922645598
0.97527,0.88841861,0.163,0,7.160326405756694
1.33399,2.3419147,0.226,0,5.174409567889584
1.71513,3.5881927,0.037,0,27.61007321011519
2.92581,8.8854055,0.059,0,17.290938235907323
2.73524,7.9252992,0.087,0,11.859851504761945
2.63435,7.4354,0.13,0,8.0719079732119
3.16122,10.132992,0.048,0,21.149666900753505
4.64094,19.446737,0.091,0,11.204484578413137
3.68809,13.164352,0.18,0,5.826698613344275
2.99307,7.3990359,0.077054127,0,13.31199532052707
3.44147,5.1011394,0.093342236,0,11.003837326890398
5.23507,7.9997308,0.1224246,0,8.359312387100726
4.5961,4.7992028,0.14834403,0,6.95866268878644
1.39004,2.511416,0.038,0,27.035193231849444
3.11638,9.8901768,0.058,0,17.562264439886153
2.29805,5.8965974,0.089,0,11.671106597704112
1.97296,4.5513229,0.124,0,8.57136877683049
1.19947,1.8651456,0.056,0,18.690844408661444
1.83844,4.0370889,0.111,0,9.552948435914429
1.54698,3.011575,0.047,0,21.92301651288729
2.27563,5.7992597,0.058,0,17.68081805917482
1.22189,1.9931486,0.076,0,13.97629901218604
3.10517,9.8298521,0.09,0,11.433154670722983
3.03791,9.4710941,0.29,0,3.777449537391803
1.52456,2.9378483,0.038,0,26.971716429658397
2.70161,7.7605729,0.052,0,19.600918882273334
4.0356,15.338906,0.101,0,10.14878472682237
2.19716,5.4638433,0.062,0,16.584165247924155
4.92119,21.482244,0.117,0,8.750211430863875
3.84503,14.129491,0.22,0,4.805530539660053
1.9057,254.2624,0.075,0,13.85807489811268
3.19485,858.13561,0.099,0,10.414013841404799
2.19716,5.4638433,0.124,0,8.519649118891895
4.2598,16.813589,0.191,0,5.4703548995368605
2.04022,4.8178725,0.38,0,3.121722167217261
1.72634,3.6281006,0.074,0,14.09277368242578
1.92812,4.3771005,0.114,0,9.290569743238663
3.08275,9.7096567,0.054,0,18.84290421310939
3.83382,14.059624,0.101,0,10.161826549338816
2.43257,6.4945178,0.077,0,13.398100848821691
2.71282,7.8153238,0.287,0,3.852940664980913
3.6993,13.232358,0.04,0,25.270321412159056
3.50873,12.09594,0.077,0,13.272016392803685
2.23079,5.6065874,0.037,0,27.475298715532
1.27794,2.1773119,0.065,0,16.167124735602126
2.05143,4.8629026,0.122,0,8.684186153073709
2.21958,5.5588379,0.213,0,5.145371367682936
1.5694,3.086051,0.065,0,16.021801570418877
1.99538,4.6394796,0.132,0,8.07691524998504
1.41246,2.5805743,0.05,0,20.70798465089277
2.08506,4.999023,0.071,0,14.56410954769701
1.72634,3.6281006,0.034,0,29.99102487479462
2.38773,6.2925768,0.069,0,14.911561444843281
3.07154,9.6497879,0.115,0,9.021221757900229
5.605,169.72015,0.102199455,0,9.963200123311232
1.99538,13.348776,0.102199455,0,10.28594566551372
2.33168,6.0438495,0.095,0,10.95519110684142
2.51104,6.8541965,0.268,0,4.129584649709272
2.39894,508.5248,0.08,0,12.916850775759293
2.8025,508.5248,0.106,0,9.790786528200899
1.67029,3.4303813,0.051,0,20.20654156686892
2.78008,8.1471405,0.138,0,7.606078690676819
1.36762,2.4430315,0.048,0,21.564530595730783
2.19716,5.4638433,0.074,0,13.96864650337315
2.33168,6.0438495,0.094,0,11.06717318970816
2.56709,7.1159697,0.189,0,5.680551430797819
2.61193,7.3282833,0.075,0,13.716191985747448
1.99538,4.6394796,0.109,0,9.67546960083297
2.45499,6.5964694,0.062,0,16.53636589282474
1.99538,4.6394796,0.142,0,7.543411195354226
2.75766,8.0359058,0.05,0,20.362626284603614
2.05143,4.8629026,0.087,0,11.981717715161519
2.30926,5.9455152,0.14,0,7.5758962982575735
2.56709,7.1159697,0.071,0,14.474053182046049
2.17474,5.369523,0.124,0,8.52434121157086
3.0267,9.4118347,0.202,0,5.280887886588243
1.74876,3.7084594,0.102199455,0,10.356621747776568
2.34289,6.0932651,0.052,0,19.657592513125635
1.50214,2.8648744,0.095,0,11.192032700014646
1.63666,3.3139434,0.042,0,24.42052426166414
4.09165,15.702355,0.084,0,12.149162085618038
3.94592,14.764686,0.14,0,7.396283466756258
3.01549,9.3527288,0.066,0,15.483136214758604
4.06923,15.556556,0.123,0,8.375828039139424
1.08737,1.3121437,0.035,0,29.491078736505774
1.51335,2.9012671,0.058,0,17.90216498451141
1.5694,3.086051,0.097,0,10.946464536318954
2.74645,8.7402701,0.070264492,0,14.596045904095384
5.21265,15.223961,0.11298806,0,9.042333700255405
10.019274,71.829129,0.51114743,0,2.0561903518985245
1.13221,1.5166428,0.048,0,21.71656170969461
2.27563,5.7992597,0.069,0,14.932192372018399
2.17474,5.369523,0.127,0,8.333840830570098
1.33399,2.3419147,0.053,0,19.617555335129524
2.76887,8.091445,0.122,0,8.557879473469292
2.76887,8.091445,0.182,0,5.8556636564993765
2.76887,8.091445,0.404,0,2.836405686746357
1.2331,2.0491991,0.058,0,18.052343546821998
2.15232,5.2758784,0.08,0,12.964614927148379
1.62545,3.2754986,0.046,0,22.3543446831446
2.64556,7.4891982,0.089,0,11.61394686131744
3.17243,10.194074,0.13,0,8.007523473270549
3.86745,14.269652,0.064,0,15.883568307282577
2.15232,5.2758784,0.105,0,9.988424450957902
2.49983,6.8023267,0.139,0,7.594271806166272
1.54698,3.011575,0.063,0,16.519436641222313
2.99307,9.2349758,0.092,0,11.203670333542949
1.32278,2.3086002,0.102199455,0,10.540771601561584
1.59182,3.1612732,0.027,0,37.66524876951935
2.15232,5.2758784,0.045,0,22.6868371493706
2.47741,6.6990733,0.064,0,16.028647357522573
2.3541,6.1428456,0.096,0,10.841457457202328
2.61193,7.3282833,0.034,0,29.794623358296466
5.41443,25.264374,0.066,0,15.336206799574134
4.95482,21.73208,0.16,0,6.451823678761287
4.05802,15.483866,0.103,0,9.955163460797253
3.60962,12.69235,0.193,0,5.458384622347542
2.8025,8.2590046,0.079,0,13.01505211215122
2.70161,7.7605729,0.217,0,4.978444582379679
2.78008,5.1202091,0.084808567,0,12.15096348594363
2.72403,6.2008243,0.10639778,0,9.765795493451963
1.06495,1.2177294,0.039,0,26.580036862209734
2.41015,6.3932195,0.22,0,4.960366480396354
2.00659,4.6838183,0.075,0,13.831691244017629
1.73755,3.6681895,0.332,0,3.5875711993032704
2.17474,5.369523,0.088,0,11.823461446174967
1.99538,4.6394796,0.156,0,6.9114140844838765
1.35641,2.4091308,0.108,0,9.996499474238506
1.63666,3.3139434,0.152,0,7.189947820561388
2.66798,7.5972714,0.12,0,8.708148736747152
2.4662,6.6476898,0.242,0,4.537713523197263
3.32937,11.064977,0.249,0,4.316421381649287
2.82492,8.3714933,0.566,0,2.1207767777432043
1.86086,4.1210313,0.069,0,15.030139563022674
2.63435,7.4354,0.127,0,8.253616028935705
2.48862,6.7506189,0.236,0,4.639117261775603
2.58951,7.2218056,0.319,0,3.5209696841860243
2.47741,6.6990733,0.071,0,14.488154399776096
3.88987,14.410382,0.457,0,2.4452618074758155
1.98417,4.5953145,0.037,0,27.531016100543916
2.1299,5.1829123,0.06,0,17.136172277258716
2.27563,5.7992597,0.154,0,6.932945242336488
2.54467,7.010777,0.18,0,5.948533819927753
3.38542,11.383095,0.391,0,2.8529290815779134
2.4662,6.6476898,0.061,0,16.798924741189403
1.69271,3.5089223,0.081,0,12.93644766143501
4.00197,2895.4131,0.118,0,8.724453206795653
4.89877,4386.0264,0.191,0,5.439734968411292
2.00659,4.6838183,0.107,0,9.84415230320766
1.77118,3.7895405,0.18,0,6.120150910064979
1.2331,2.0491991,0.090212204,0,11.895938947880962
0.95285,0.81736451,0.071807461,0,14.975612616298239
0.66139,0.22083892,0.057062148,0,19.036719355713885
1.43488,2.6505029,0.038,0,27.012711864406782
1.7936,3.871341,0.061,0,16.950980535528874
2.25321,5.702589,0.091,0,11.432822262704963
1.50214,2.8648744,0.037,0,27.69274393756799
1.98417,4.5953145,0.073,0,14.202619210503189
1.53577,2.9746177,0.101,0,10.552129266984272
1.83844,4.0370889,0.204,0,5.445900211219145
2.34289,6.0932651,0.098,0,10.630904915009467
3.38542,11.383095,0.132,0,7.8711419003022405
3.32937,11.064977,0.224,0,4.764642838906889
2.86976,8.5983448,0.119,0,8.7518225398991
2.90339,16.527056,0.102199455,0,10.12921295658544
2.8025,16.209228,0.102199455,0,10.14161225533621
2.92581,87.402701,0.102199455,0,10.126573684820695
3.363,64.201257,0.102199455,0,10.082141544661217
4.06923,15.556556,0.207,0,5.076664612722551
3.5872,12.558796,0.294,0,3.680129500506715
3.62083,12.759345,0.112,0,9.204751199507927
4.30464,49.26334,0.102199455,0,10.017095454860444
3.10517,37.503704,0.102199455,0,10.106831550898127
3.59841,479.92028,0.062,0,16.40693277523738
3.39663,432.24608,0.081,0,12.64008847113277
1.44609,2.685755,0.032,0,31.94151989156968
2.00659,4.6838183,0.056,0,18.355500767827152
2.82492,8.3714933,0.117,0,8.901000872454931
5.31354,24.47032,0.215,0,4.839361242200816
1.0089,1.0032039,0.082,0,13.186300462469388
1.19947,1.8651456,0.106,0,10.26766381566953
2.45499,61.022977,0.102199455,0,10.192121626046477
3.10517,56.255557,0.102199455,0,10.106831550898127
2.1299,5.1829123,0.082,0,12.664627561811558
1.81602,3.9538581,0.341,0,3.483206048120247
2.242,5.6545043,0.104,0,10.061414945447058
2.61193,7.3282833,0.213,0,5.077694333165289
1.3452,2.3754251,0.036,0,28.521161661215185
1.121,1.4635061,0.064,0,16.517060660124887
1.24431,2.0809278,0.027,0,37.8406952894018
1.36762,2.4430315,0.042,0,24.540721071921258
1.33399,2.3419147,0.061,0,17.143073429778454
1.77118,3.7895405,0.176,0,6.246413536327606
2.33168,6.0438495,0.145,0,7.325427041505666
3.26211,10.688141,0.246,0,4.371590705432239
1.67029,3.4303813,0.065,0,15.983313814229403
2.84734,8.4846077,0.14,0,7.49406212715828
2.66798,7.5972714,0.287,0,3.859135960905108
2.15232,7.3100441,0.21,0,5.226519689053141
11.59114,133.48776,0.51,0,2.047057104840083
2.67919,4.131764,0.33,0,3.4035501684305984
3.35179,4.5099794,0.092233171,0,11.140434350066641
3.1388,4.0014546,0.1090352,0,9.489943262388298
2.25321,5.702589,0.11,0,9.534720364603066
2.70161,7.7605729,0.205,0,5.2481984319919075
2.16353,5.3226161,0.047,0,21.738803340600484
1.88328,4.2056823,0.065,0,15.91560387278496
1.32278,2.3086002,0.035,0,29.3274121817039
1.46851,2.7568324,0.045,0,22.90318455819542
2.23079,5.6065874,0.068,0,15.154154041446144
2.66798,7.5972714,0.097,0,10.684093753929282
2.3541,6.1428456,0.141,0,7.516989372095946
3.07154,9.6497879,0.144,0,7.27001402843163
3.83382,14.059624,0.286,0,3.7573399468324116
1.77118,3.7895405,0.048,0,21.397928687842754
2.71282,7.8153238,0.071,0,14.453127149743146
1.22189,1.9931486,0.099,0,10.919414376354034
1.16584,1.6844027,0.142,0,7.900004155862231
1.35641,2.4091308,0.192,0,5.94557354831258
1.61424,3.2372384,0.079,0,13.277714417632438
1.99538,4.6394796,0.0521,0,19.69501563967852
2.08506,4.999023,0.118,0,8.954178776629929
1.52456,2.9378483,0.169,0,6.573086719287792
1.80481,3.9125102,0.255,0,4.47564357162793
2.86976,8.5983448,0.217,0,4.956756126236861
6.53543,34.773994,0.336,0,3.1292025962805083
1.96175,4.5075054,0.08,0,13.009748948642793
1.92812,4.3771005,0.136,0,7.871581095147849
2.49983,6.8023267,0.305,0,3.67871572643989
1.32278,2.3086002,0.04,0,25.75598361027533
2.64556,7.4891982,0.07,0,14.66370609085195
1.86086,4.1210313,0.118,0,9.01196221102071
1.87207,4.1632686,0.22,0,5.079622605409569
3.90108,11.441808,0.18,0,5.811894825706386
12.29737,638.83429,0.3,0,3.4146515338916643
8.79985,23.201444,0.5,0,2.113638300652852
1.67029,3.4303813,0.094,0,11.236996301954445
2.25321,5.702589,0.232,0,4.754156101280181
1.3452,2.3754251,0.036,0,28.521161661215185
1.3452,2.3754251,0.06,0,17.410050550104074
