kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,koi_slogg,koi_kepmag
5164794,K06531.01,0,0.0,1.0429419,2.49,1795.0,2448.03,5780.0,1.0,4.438,11.51
5171707,K06532.01,1,1.0,0.813998812,1.36,1933.0,3285.52,5705.0,0.989,4.424,15.567
5172274,K06533.01,0,0.0,6.12650913,9.08,1370.0,832.67,6881.0,1.534,4.252,12.625
5174492,K06534.01,0,0.0,0.720589427,1.95,3927.0,56448.93,8497.0,2.211,4.07,12.051
6068947,K06661.01,0,0.4808294015396076,0.573036404,9.97,2376.0,7539.67,5745.0,1.196,4.29,13.302
6103049,K06662.01,0,0.0,0.643171495,54.03,2193.0,5486.36,5899.0,0.989,4.387,15.147
6109688,K06663.01,0,0.0,14.086776961,65.6,1197.0,485.09,7138.0,1.89,4.062,12.271
6111011,K06664.01,1,0.212,14.7639145,0.93,632.0,37.74,5541.0,0.733,4.613,15.559
6128141,K06665.01,0,0.0,1.872620976,31.43,1550.0,1362.23,6031.0,1.004,4.427,14.337
6128245,K06666.01,1,0.955,1.118510435,0.75,1684.0,1898.51,5918.0,0.865,4.544,14.796
6131659,K06667.01,0,0.0,17.527826808,49.36,554.0,22.31,5079.0,0.732,4.579,12.534
6146838,K06668.01,0,0.0,27.467217305,38.87,527.0,18.22,5503.0,0.742,4.536,13.182
6950275,K06796.01,0,0.0,40.879068,3.35,533.0,19.12,6072.0,0.923,4.51,15.823
6953219,K06797.01,0,0.4808294015396076,0.566802325,1.4,1889.0,3012.0,5233.0,0.824,4.489,14.905
6956176,K06798.01,1,0.996,2.64185268,3.56,2104.0,4636.69,5195.0,2.935,3.409,13.533
6962018,K06799.01,0,0.0,0.634946497,52.75,1475.0,1123.92,4446.0,0.737,4.567,14.791
6965293,K06800.01,0,0.0,5.077746556,54.93,1274.0,622.32,6174.0,1.271,4.235,12.847
6967430,K06801.01,0,0.0,2.00383703,0.67,1518.0,1256.78,6045.0,1.028,4.439,14.467
7009828,K06802.01,0,0.0,5.321224925,40.62,958.0,199.25,5787.0,0.758,4.544,15.013
7025851,K06803.01,0,0.0,2.340534383,69.55,1581.0,1476.77,6300.0,1.136,4.349,14.39
7870250,K06926.01,0,0.0,0.580724809,0.75,2191.0,5418.89,5989.0,0.933,4.492,14.569
7871395,K06927.01,0,0.4808294015396076,501.07647447,102.89177806760135,1085.3858276274318,7745.737022611707,5706.8232800782525,1.7287115530920552,4.310156613411586,14.795
7885518,K06928.01,0,0.0,1.72933255,0.69,1745.0,2196.53,5921.0,1.211,4.22,13.07
7885570,K06929.01,0,0.0,1.729338354,139.36,2230.0,5838.68,5587.0,2.553,3.754,11.679
7886329,K06930.01,0,0.0,0.567493852,65.47,3024.0,19665.18,6370.0,1.548,4.053,13.205
7902204,K06931.01,1,0.972,2.54031121,1.2,1268.0,611.31,5778.0,0.911,4.531,15.921
7919653,K06932.01,0,0.0,2.105238039,75.1,1966.0,3523.25,5947.0,1.885,3.943,13.796
7938468,K06933.01,0,0.0,7.226944171,237.79,1179.0,457.25,6270.0,1.36,4.199,13.27
8560861,K07059.01,0,0.0,31.973311701,272.44,1289.0,652.01,7854.0,3.462,3.669,8.5
8565900,K07060.01,0,0.0,1.64125844,102.89177806760135,1085.3858276274318,698.68,5706.8232800782525,1.7287115530920552,4.310156613411586,14.97
8566113,K07061.01,1,0.4808294015396076,1.371587993,4.91,2413.0,8016.36,7045.0,1.604,4.154,13.104
8569819,K07062.01,0,0.0,20.849919614,2912.48,1099.0,345.25,7355.0,1.984,4.042,13.04
8574270,K07063.01,0,0.0,15.120212531,33.11,605.0,31.61,5232.0,0.725,4.554,15.166
8581658,K07064.01,0,0.0,3.481657589,78.24,1485.0,1151.7,6225.0,1.291,4.191,13.396
8590527,K07065.01,0,0.228,0.739769962,82.29,3013.0,19590.61,6465.0,1.847,3.947,11.634
8604993,K07066.01,0,0.0,6.570421193,33.99,946.0,189.25,5812.0,0.908,4.484,15.299
8608490,K07067.01,0,0.0,0.541405029,125.64,2679.0,12266.51,5096.0,1.782,3.889,14.771
9579789,K07193.01,0,0.0,2.17814186,0.92,1174.0,447.79,5101.0,0.84,4.506,15.458
9581498,K07194.01,0,0.4808294015396076,10.54884842,102.89177806760135,1085.3858276274318,7745.737022611707,5706.8232800782525,1.7287115530920552,4.310156613411586,14.184
9588862,K07195.01,1,0.4808294015396076,5.89773974,1.0,1150.0,414.11,6300.0,1.126,4.371,14.742
9592855,K07196.01,0,0.0,0.609662423,110.14,3834.0,51214.99,7498.0,2.274,3.964,12.216
9596064,K07197.01,1,1.0,1.74145041,1.46,1234.0,547.5,5238.0,0.764,4.598,16.269
9596187,K07198.01,0,0.669,0.953299962,35.67,2011.0,3850.25,6183.0,1.02,4.407,14.538
9596892,K07199.01,1,0.4808294015396076,20.2944118,774.73,648.0,41.69,5865.0,0.918,4.518,15.919
9597095,K07200.01,0,0.0,2.745640575,47.22,1300.0,673.9,5780.0,1.0,4.438,15.945
10450504,K07327.01,1,0.963,17.9908273,1.88,541.0,20.29,4918.0,0.752,4.546,15.864
10454401,K07328.01,0,0.0,12.180721266,63.25,742.0,71.88,5750.0,0.882,4.538,15.386
10462826,K07329.01,0,0.0,50.467024395,52.88,523.0,17.63,6137.0,1.012,4.448,14.884
10464199,K07330.01,1,0.4808294015396076,198.11309,1.09,399.0,5.96,6163.0,1.486,4.144,11.909
10468514,K07331.01,0,0.701,0.84986054,67.45,2260.0,6185.9,5164.0,1.676,3.949,14.319
10471113,K07332.01,0,0.685,0.933728196,0.85,2006.0,3826.49,6170.0,1.032,4.43,15.317
10481054,K07333.01,0,0.0,2.03742712,0.9,1812.0,2550.21,6356.0,1.358,4.215,13.929
10486425,K07334.01,0,0.0,5.274819905,100.89,1646.0,1733.91,7247.0,1.834,4.111,12.465
11560447,K07458.01,0,0.0,0.527678272,75.31,2551.0,9989.53,5321.0,1.475,4.069,10.834
11601357,K07459.01,0,0.402,3.55027051,1.15,1036.0,272.61,5497.0,0.8,4.581,15.81
11602794,K07460.01,1,0.925,5.70509519,1.58,947.0,189.8,5455.0,0.927,4.448,15.597
11615481,K07461.01,0,0.0,65.4317194,59.22,490.0,13.58,6201.0,1.04,4.431,15.54
11616200,K07462.01,0,0.0,1.718649321,39.08,1499.0,1194.16,6071.0,0.865,4.541,13.51
11616631,K07463.01,0,0.0,7.2949175,11.67,763.0,79.99,5289.0,0.731,4.614,15.848
11616663,K07464.01,0,0.0,7.2935801,17.41,925.0,173.44,5900.0,0.951,4.509,14.973
11618798,K07465.01,0,0.4808294015396076,42.9261364,1.84,490.0,13.65,5628.0,0.953,4.503,15.395
2570505,K06279.01,0,0.0,1.89129338,0.42,1152.0,416.87,4986.0,0.733,4.558,13.558
2570767,K06280.01,0,0.0,1.89124453,1.19,2200.0,5537.41,5850.0,1.977,3.72,12.76
2571075,K06281.01,0,0.4808294015396076,1.89134201,0.92,1325.0,729.42,5658.0,0.815,4.567,15.799
2576692,K06282.01,0,0.0,87.87826191,110.85,530.0,18.65,5784.0,1.642,3.985,12.744
2580872,K06283.01,0,0.0,15.926632768,57.95,670.0,47.68,5496.0,0.917,4.471,14.88
2583777,K06284.01,0,0.0,0.958116585,49.16,2271.0,6312.99,6032.0,1.365,4.147,12.735
2693092,K06285.01,0,0.0,39.841522897,116.52,765.0,80.93,6078.0,2.07,3.946,12.003
2708156,K06286.01,0,0.0,1.891268461,399.93,5047.0,153163.32,11287.0,4.662,3.642,10.672
2708172,K06287.01,0,0.0,1.89114441,6.57,932.0,177.97,4267.0,0.627,4.637,13.814
4375101,K06411.01,0,0.0,61.25964956,54.72,447.0,9.45,5912.0,0.889,4.532,15.518
4380283,K06412.01,0,0.0,0.872359598,67.08,2112.0,4703.58,6240.0,1.048,4.391,14.742
4384793,K06413.01,0,0.4808294015396076,374.318792,243.21,241.0,0.79,5997.0,0.815,4.572,15.369
4445630,K06414.01,0,0.0,5.627911313,81.61,1167.0,438.81,6280.0,1.115,4.361,13.858
4446411,K06415.01,0,0.0,0.62927655,4.64,2102.0,4624.3,5628.0,0.976,4.388,14.027
4454219,K06416.01,0,0.0,1.22578134,53.32,1701.0,1973.12,5780.0,1.0,4.438,17.431
4456622,K06417.01,0,0.0,0.751408792,41.48,1926.0,3241.36,5697.0,0.903,4.46,15.596
4482738,K06418.01,0,0.0,0.866344816,6.85,3569.0,38575.44,4936.0,4.527,3.055,12.945
4484312,K06419.01,0,0.0,2.24294107,0.75,1654.0,1763.55,6082.0,1.184,4.195,13.182
5174920,K06535.01,0,0.0,0.950487062,1.35,4231.0,75637.15,8107.0,3.385,3.698,11.633
5181455,K06536.01,0,0.0,5.579631021,90.32,1108.0,356.56,6188.0,1.022,4.427,15.473
5193386,K06537.01,0,0.0,21.37831102,97.23,1062.0,300.32,4905.0,3.484,3.3,13.998
5193439,K06538.01,1,0.285,129.847318,1.45,385.0,5.22,6133.0,1.032,4.427,14.52
5196851,K06539.01,0,0.4808294015396076,0.541396363,2.04,3204.0,24909.05,7118.0,1.489,4.212,12.509
5199978,K06540.01,0,0.0,0.550509602,5.02,3938.0,56796.99,4891.0,4.529,3.169,13.355
5211470,K06541.01,0,0.0,2.404293523,888.7,4178.0,71976.93,4697.0,17.032,2.204,13.094
5215508,K06542.01,1,0.4808294015396076,0.8867443,102.89177806760135,1085.3858276274318,7745.737022611707,5706.8232800782525,1.7287115530920552,4.310156613411586,11.27
6147573,K06669.01,0,0.0,25.836831272,50.72,587.0,28.08,5691.0,0.897,4.477,13.347
6152521,K06670.01,0,0.0,0.94895231,2.51,3464.0,33931.93,6661.0,3.067,3.666,12.669
6185717,K06671.01,0,0.0,11.702203927,57.95,1240.0,560.24,6148.0,2.133,3.793,13.393
6187508,K06672.01,1,1.0,2.28494301,1.0,1180.0,458.39,5396.0,0.789,4.571,15.181
6205460,K06673.01,0,0.0,3.722775537,90.36,1731.0,2125.53,5425.0,2.592,3.678,12.746
6206751,K06674.01,0,0.0,1.245342215,90.34,2341.0,7120.27,6967.0,1.476,4.25,12.142
6207053,K06675.01,0,0.0,0.604755462,1.29,1598.0,1534.24,4842.0,0.726,4.616,15.553
6209225,K06676.01,1,0.4808294015396076,439.21978,1.81,266.0,1.18,6553.0,0.962,4.479,13.993
6220470,K06677.01,0,0.0,8.144135648,56.52,1491.0,1169.67,7605.0,1.862,4.123,13.96
7031132,K06804.01,0,0.0,0.566795196,0.35,2066.0,4277.24,5680.0,0.908,4.516,12.818
7031732,K06805.01,0,0.0,0.566798827,0.52,2045.0,4154.8,5548.0,0.889,4.473,13.656
7031767,K06806.01,0,0.0,0.56678012,0.49,2073.0,4352.1,5674.0,0.911,4.506,14.311
7031948,K06807.01,0,0.0,0.566800113,0.58,1180.0,455.05,3844.0,0.526,4.721,15.765
7031992,K06808.01,0,0.0,0.56679293,0.86,2064.0,4264.42,5812.0,0.853,4.551,15.787
7032117,K06809.01,0,0.0,0.566809491,0.55,1656.0,1790.3,4987.0,0.654,4.611,14.873
7032174,K06810.01,0,0.4808294015396076,0.566799218,0.79,3153.0,23364.03,6108.0,1.753,3.893,11.983
7032383,K06811.01,0,0.0,0.566797404,0.64,1890.0,2993.84,5313.0,0.784,4.51,15.354
7939761,K06934.01,1,1.0,22.2548897,2.16,899.0,154.4,5349.0,2.388,3.76,14.156
7943535,K06935.01,0,0.0,4.719336335,91.91,1722.0,2078.32,6792.0,2.058,3.971,12.672
7947631,K06936.01,0,0.0,1.258274109,25.98,1207.0,502.19,4937.0,0.587,4.669,15.179
7950775,K06937.01,0,0.0,8.966610607,56.94,1038.0,274.04,6480.0,1.132,4.351,13.478
7955301,K06938.01,0,0.0,15.32763411,291.01,1472.0,1108.58,4830.0,6.784,2.987,12.672
7960295,K06939.01,0,0.0,2.10413487,67.03,1421.0,963.4,5780.0,1.0,4.438,19.485
7960547,K06940.01,0,0.0,6.767341062,52.84,933.0,178.98,5926.0,0.843,4.513,14.143
7967100,K06941.01,0,0.791,1.92730001,45.99,1614.0,1605.97,6057.0,1.11,4.352,13.943
8610483,K07068.01,0,0.0,48.79936881,67.36,525.0,17.9,6170.0,0.992,4.472,15.05
8613446,K07069.01,1,1.0,1.01485981,1.61,1928.0,3274.72,6158.0,1.024,4.453,15.572
8618226,K07070.01,0,0.0,5.882036054,119.09,1114.0,363.01,5837.0,1.187,4.282,13.781
8621026,K07071.01,0,0.0,4.059428737,67.38,1455.0,1059.83,6610.0,1.33,4.281,13.374
8624860,K07072.01,1,0.872,15.3902613,4.39,1459.0,1069.24,5649.0,4.994,3.282,13.808
8625408,K07073.01,1,0.951,279.036565,30.25,323.0,2.58,6072.0,1.273,4.285,13.054
8686442,K07074.01,1,0.4808294015396076,26.8552365,1.49,618.0,34.48,6045.0,0.955,4.494,14.958
8690001,K07075.01,0,0.0,19.35954117,101.44,942.0,186.12,6198.0,1.567,3.96,14.257
8693536,K07076.01,1,0.99,16.2347636,1.28,852.0,124.25,6478.0,1.188,4.371,14.299
9597854,K07201.01,0,0.128,1.287097944,0.89,1631.0,1678.58,5906.0,0.852,4.494,15.506
9602431,K07202.01,0,0.0,3.5565617,0.52,883.0,143.89,4964.0,0.633,4.628,15.191
9602538,K07203.01,0,0.0,3.55646511,0.56,1076.0,317.0,5475.0,0.818,4.479,14.609
9630640,K07204.01,0,0.0,3.661895766,374.78,1708.0,2012.26,6793.0,1.589,4.101,13.658
9635520,K07205.01,1,0.779,2.3518268,39.82,1535.0,1313.37,5445.0,1.426,4.14,14.106
9635529,K07206.01,0,0.0,2.35195525,59.62,1678.0,1876.0,6550.0,1.225,4.324,12.23
9637299,K07207.01,0,0.0,1.882438182,74.77,1818.0,2589.75,6322.0,1.213,4.211,13.68
9639106,K07208.01,1,0.4808294015396076,3.57944367,0.87,1018.0,253.89,5341.0,0.801,4.546,15.56
9640123,K07209.01,1,0.991,8.2553499,3.28,1462.0,1079.27,5403.0,3.6,3.559,13.816
10490960,K07335.01,0,0.0,5.682410334,72.9,1141.0,401.43,5897.0,1.196,4.278,14.3
10491031,K07336.01,0,0.0,2.199069234,118.99,2104.0,4632.97,6613.0,1.925,4.014,13.245
10535807,K07337.01,0,0.0,1.481655821,59.19,1935.0,3314.58,6478.0,1.174,4.307,13.873
10535858,K07338.01,0,0.0,0.93370968,0.38,865.0,131.85,3615.0,0.42,4.839,15.431
10546063,K07339.01,1,1.0,10.6982275,1.73,919.0,168.88,6277.0,1.097,4.417,15.833
10547685,K07340.01,0,0.0,1.388509353,52.43,1836.0,2679.88,6075.0,1.13,4.315,12.309
10549576,K07341.01,0,0.0,9.089355023,68.91,1511.0,1233.59,7675.0,2.015,4.051,13.015
10552700,K07342.01,0,0.0,0.94808587,37.72,3359.0,30040.23,6875.0,2.856,3.798,11.601
11619964,K07466.01,0,0.0,10.368552685,61.14,845.0,120.48,5855.0,0.944,4.418,14.545
11650543,K07467.01,1,0.4808294015396076,7.20558084,1.33,1253.0,582.45,6002.0,1.693,4.025,13.553
11651105,K07468.01,0,0.0,13.8602646,19.71,690.0,53.56,5667.0,0.796,4.535,14.756
11662440,K07469.01,0,0.0,13.639480425,44.0,680.0,50.51,5461.0,0.846,4.517,15.852
11671646,K07470.01,1,0.4808294015396076,392.50115,1.9,225.0,0.6,5128.0,0.988,4.388,13.87
11672354,K07471.01,1,0.953,5.29655591,1.3,1156.0,421.14,6268.0,1.1,4.429,15.591
11704044,K07472.01,0,0.0,6.882686062,60.49,921.0,169.85,5704.0,0.948,4.483,15.749
11706658,K07473.01,0,0.054,1.407937865,19.09,1179.0,457.02,4627.0,0.741,4.564,14.614
2708445,K06288.01,0,0.0,1.89117723,164.49,3536.0,36995.02,5086.0,6.86,2.66,15.003
2708614,K06289.01,0,0.0,52.884577,48.13,555.0,22.44,6483.0,1.078,4.42,15.694
2711114,K06290.01,0,0.0,1.429439352,54.36,2079.0,4417.56,6491.0,1.371,4.223,12.335
2716979,K06291.01,1,0.4808294015396076,8.8324193,0.98,999.0,234.99,6060.0,1.133,4.29,13.303
2720354,K06292.01,0,0.007,2.821328194,40.0,1807.0,2520.03,6701.0,1.506,4.121,13.116
2834463,K06293.01,1,0.794,5.88836941,1.21,1125.0,379.27,6243.0,1.084,4.39,14.199
2852560,K06294.01,0,0.0,11.961308501,51.58,696.0,55.37,5564.0,0.785,4.587,15.308
2856960,K06295.01,0,0.0,204.280255,8.99,236.0,0.73,4907.0,0.727,4.582,15.615
4484356,K06420.01,0,0.0,0.572079631,29.45,1716.0,2036.56,5233.0,0.639,4.625,14.235
4489844,K06421.01,0,0.0,0.822314545,0.54,1922.0,3227.02,5709.0,0.938,4.409,13.23
4540632,K06422.01,0,0.0,31.005392846,141.82,682.0,51.25,5023.0,1.784,3.9,14.991
4544623,K06423.01,0,0.0,2.189097,13.92,647.0,41.37,3624.0,0.406,4.848,15.999
4565985,K06424.01,0,0.0,17.51191534,52.64,2246.0,6014.16,4029.0,20.888,1.786,9.242
4567118,K06425.01,1,0.4808294015396076,521.10826,1.5,231.0,0.68,5942.0,0.947,4.432,14.163
4569590,K06426.01,0,0.0,41.3701638,59.95,1133.0,389.15,4764.0,6.883,2.777,12.799
4574310,K06427.01,0,0.0,1.306220168,83.16,2095.0,4556.14,6600.0,1.124,4.238,13.242
4575824,K06428.01,0,0.4808294015396076,631.632,1.56,201.0,0.38,5689.0,0.894,4.493,14.358
5216727,K06543.01,0,0.0,0.756511623,77.4,2549.0,9947.96,6343.0,1.417,4.199,13.448
5218014,K06544.01,0,0.0,10.845286549,319.52,1682.0,1893.11,5096.0,7.023,3.094,12.923
5255552,K06545.01,0,0.0,32.45541269,23.48,392.0,5.55,4869.0,0.543,4.71,15.208
5263167,K06546.01,1,0.783,3.39401963,1.03,1306.0,689.16,6181.0,1.029,4.431,15.42
5266937,K06547.01,0,0.0,5.917085496,75.86,1005.0,241.42,5661.0,0.987,4.383,14.352
5269407,K06548.01,0,0.0,0.958871144,45.91,1743.0,2174.51,5530.0,0.892,4.425,14.164
5271803,K06549.01,0,0.4808294015396076,0.5402463,6.2,3249.0,26335.17,7296.0,1.498,4.249,13.681
5272571,K06550.01,0,0.0,1.288046428,2.18,2945.0,17822.99,5216.0,3.871,3.287,12.479
6228703,K06678.01,0,0.0,4.200206781,105.07,1737.0,2150.58,6873.0,1.923,4.051,12.843
6231401,K06679.01,0,0.0,6.091954982,26.96,1036.0,272.7,6063.0,0.913,4.424,14.847
6265961,K06680.01,1,0.913,5.52507406,0.8,1028.0,263.79,5600.0,1.037,4.378,13.692
6279823,K06681.01,0,0.4808294015396076,485.52409,6149.09,191.0,0.31,5227.0,0.8,4.584,14.425
6283224,K06682.01,0,0.0,0.76647343,42.33,1628.0,1654.36,5297.0,0.722,4.594,15.572
6285094,K06683.01,0,0.0,5.2439783,1.03,1068.0,307.32,6029.0,0.956,4.481,14.967
6285396,K06684.01,0,0.0,5.2436639,0.88,1059.0,296.41,6212.0,0.862,4.537,15.789
6285397,K06685.01,0,0.0,5.2438269,0.76,743.0,72.18,4634.0,0.689,4.597,15.914
7032968,K06812.01,0,0.4808294015396076,0.56678702,0.27,2356.0,7279.54,6045.0,0.999,4.375,11.786
7033713,K06813.01,0,0.0,2.19642864,0.79,1193.0,477.24,5376.0,0.806,4.576,15.811
7033748,K06814.01,0,0.0,2.19635512,82.04,1793.0,2448.43,6438.0,1.273,4.182,13.685
7049486,K06815.01,0,0.0,26.718417546,66.69,727.0,65.88,5957.0,1.286,4.168,13.144
7050754,K06816.01,0,0.4808294015396076,0.615787196,3.5,3886.0,53910.99,6315.0,3.075,3.603,13.921
7090801,K06817.01,0,0.4808294015396076,548.08441,2.35,222.0,0.58,5780.0,1.0,4.438,9.233
7097571,K06818.01,0,0.0,2.213964145,57.06,1891.0,3030.64,6256.0,1.514,4.037,11.267
7103300,K06819.01,1,0.4808294015396076,3.226232203,1.01,1620.0,1627.1,6534.0,1.437,4.203,11.429
7970629,K06942.01,0,0.0,1.025534511,43.68,1896.0,3066.26,6267.0,0.919,4.487,14.541
7970760,K06943.01,0,0.0,7.64941291,53.4,1050.0,287.83,6387.0,1.076,4.398,13.398
7971389,K06944.01,0,0.0,13.174807933,51.06,811.0,102.2,6067.0,0.997,4.433,14.098
7976136,K06945.01,0,0.0,0.655094658,26.41,2173.0,5290.98,6063.0,1.012,4.476,15.543
7976435,K06946.01,0,0.0,3.33287187,102.89177806760135,1085.3858276274318,7745.737022611707,5706.8232800782525,1.7287115530920552,4.310156613411586,12.614
7985167,K06947.01,0,0.0,0.692239369,67.05,2594.0,10725.15,6163.0,1.358,4.137,12.958
7987749,K06948.01,0,0.0,17.030857558,73.8,836.0,115.15,5575.0,1.423,4.066,14.461
8007675,K06949.01,1,0.126,2.352446342,1.24,2173.0,5269.29,6749.0,2.003,3.941,12.047
8700506,K07077.01,0,0.0,43.797829003,93.43,668.0,47.15,6860.0,1.292,4.326,13.478
8701327,K07078.01,0,0.0,4.254417651,133.79,1360.0,806.64,6292.0,1.235,4.256,13.438
8711548,K07079.01,0,0.0,18.778162159,127.57,1002.0,238.5,6794.0,1.71,4.102,13.944
8713828,K07080.01,0,0.4808294015396076,1.25451792,102.89177806760135,1085.3858276274318,7745.737022611707,5706.8232800782525,1.7287115530920552,4.310156613411586,12.525
8719897,K07081.01,0,0.0,1.575710265,246.75,2630.0,11307.3,5017.0,4.293,3.35,12.392
8736245,K07082.01,0,0.0,2.534740757,52.52,1230.0,541.27,5810.0,0.781,4.56,13.798
8738115,K07083.01,0,0.0,37.59406667,43.08,554.0,22.2,5941.0,0.917,4.426,15.632
8739209,K07084.01,0,0.0,3.6972959,1.07,1571.0,1438.97,6313.0,1.594,4.12,11.956
8746310,K07085.01,0,0.0,6.855624762,33.93,987.0,224.32,6109.0,0.931,4.476,14.767
9640921,K07210.01,0,0.0,80.7060641,15.47,428.0,7.96,6053.0,0.949,4.494,15.395
9640921,K07210.02,0,0.0,2.17814513,1.22,1428.0,981.63,6053.0,0.949,4.494,15.395
9641031,K07211.01,0,0.0,1.089077111,77.59,2045.0,4147.85,6126.0,1.176,4.285,9.177
9641103,K07212.01,0,0.0,1.089057762,0.44,1404.0,917.78,5096.0,0.737,4.582,14.122
9644411,K07213.01,0,0.016,0.379412331,1.59,1643.0,1724.34,4331.0,0.666,4.62,14.785
9644683,K07214.01,0,0.0,0.585940879,26.57,1873.0,2897.54,5459.0,0.797,4.583,15.912
9651602,K07215.01,1,0.971,3.90735046,0.83,1007.0,243.14,5497.0,0.809,4.577,15.283
9652166,K07216.01,0,0.0,0.646523404,0.85,3163.0,23676.16,7257.0,1.631,4.185,12.884
10556578,K07343.01,0,0.0,0.626431697,34.05,1709.0,2003.98,5134.0,0.721,4.56,15.594
10583181,K07344.01,0,0.0,2.696354974,80.71,1815.0,2560.78,6472.0,1.579,4.08,11.009
10586619,K07345.01,1,0.902,377.501257,2.16,242.0,0.81,5751.0,0.94,4.508,15.044
10592163,K07346.01,0,0.0,14.762889172,53.72,759.0,78.43,5691.0,1.031,4.354,15.095
10597164,K07347.01,0,0.4808294015396076,4.5638537,2.97,1533.0,1305.08,5446.0,2.39,3.793,13.984
10601538,K07348.01,0,0.0,1.463775066,1.2,2308.0,6722.29,6781.0,1.651,4.125,13.169
10601579,K07349.01,0,0.0,8.098754149,123.02,1176.0,452.03,6328.0,1.45,4.16,11.587
10613718,K07350.01,0,0.0,0.587938916,29.98,1800.0,2476.75,5237.0,0.74,4.543,12.735
8557246,K07895.01,0,0.041,246.87131,2.02,302.0,1.97,6168.0,0.96,4.488,15.884
11709022,K07474.01,0,0.0,0.71957289,102.89177806760135,1085.3858276274318,145.63,5706.8232800782525,1.7287115530920552,4.310156613411586,12.902
11724091,K07475.01,0,0.0,1.559090282,129.87,2905.0,16893.61,7279.0,2.624,3.856,13.575
11757422,K07476.01,0,0.001,1.81993557,0.66,907.0,159.62,4205.0,0.578,4.668,15.435
11763910,K07477.01,0,0.0,0.612888148,0.93,2796.0,14401.76,6720.0,1.368,4.276,13.725
11768970,K07478.01,0,0.0,15.541358818,149.19,1174.0,448.22,5092.0,3.54,3.42,12.658
11773625,K07479.01,1,0.875,7.1969168,1.1,1132.0,388.54,5530.0,1.575,4.045,13.44
11775530,K07480.01,0,0.4808294015396076,12.8177012,1.21,999.0,235.16,6290.0,1.385,4.151,13.505
11811454,K07481.01,0,0.0,2.274628199,104.26,2092.0,4536.51,6389.0,1.947,3.914,11.152
8560280,K07896.01,0,0.0,85.338393,11.4,741.0,71.36,4850.0,4.696,3.134,12.881
2860594,K06296.01,0,0.0,5.499941793,59.94,1878.0,2942.15,7079.0,2.634,3.827,13.37
2860788,K06297.01,0,0.0,2.629870555,34.05,1291.0,659.45,5566.0,0.967,4.382,14.043
2969638,K06298.01,0,0.0,1.97362159,102.89177806760135,1085.3858276274318,1767.45,5706.8232800782525,1.7287115530920552,4.310156613411586,13.954
2970670,K06299.01,1,0.894,0.947554749,0.67,1633.0,1680.03,5508.0,0.84,4.569,13.853
2973509,K06300.01,0,0.0,6.62761199,82.03,1204.0,496.41,6316.0,1.333,4.231,13.558
2994092,K06301.01,1,0.789,50.271927,2.94,589.0,28.51,6520.0,1.215,4.375,15.923
2998124,K06302.01,0,0.0,28.597880332,74.25,1014.0,250.21,6590.0,2.474,3.787,13.119
3098194,K06303.01,0,0.0,30.476518853,71.42,592.0,28.96,5527.0,1.073,4.315,13.901
4578594,K06429.01,0,0.0,252.1638623,50.74,242.0,0.81,5432.0,0.745,4.608,15.793
4587448,K06430.01,0,0.0,2.23416013,102.89177806760135,1085.3858276274318,2156.64,5706.8232800782525,1.7287115530920552,4.310156613411586,13.411
4633434,K06431.01,0,0.0,22.271198511,39.79,515.0,16.62,5068.0,0.73,4.556,15.362
4661634,K06432.01,0,0.0,73.894163515,39.18,392.0,5.61,5442.0,0.841,4.469,15.329
4665989,K06433.01,0,0.0,1.124033822,98.04,2547.0,9953.28,7141.0,1.563,4.208,13.016
4671584,K06434.01,0,0.0,2.796661168,47.68,1661.0,1797.72,6331.0,1.326,4.146,13.742
4678171,K06435.01,0,0.0,15.288709179,54.56,509.0,15.84,4464.0,0.719,4.577,15.993
4681152,K06436.01,0,0.001,1.83592242,46.3,1501.0,1195.13,5930.0,0.976,4.472,13.134
4725292,K06437.01,0,0.0,1.15495063,102.89177806760135,1085.3858276274318,340.77,5706.8232800782525,1.7287115530920552,4.310156613411586,14.785
8297017,K07879.01,1,0.206,128.208643,6.15,792.0,93.05,7128.0,3.811,3.52,11.036
5282656,K06551.01,0,0.193,1.516372183,1.06,1686.0,1911.54,6142.0,1.046,4.456,15.16
5284133,K06552.01,0,0.0,8.784575777,104.57,1555.0,1380.83,8144.0,1.914,4.139,12.444
5285607,K06553.01,0,0.0,1.949700508,56.11,1716.0,2048.37,6469.0,1.193,4.385,11.419
5286786,K06554.01,0,0.0,9.948701373,29.19,704.0,57.93,5152.0,0.786,4.517,15.456
5288543,K06555.01,0,0.0,3.457078812,86.12,1603.0,1560.4,6526.0,1.482,4.182,13.585
5294739,K06556.01,0,0.0,3.735993484,571.07,2063.0,4283.18,5467.0,4.055,3.432,13.93
5295206,K06557.01,1,0.989,6.63448023,1.04,1177.0,453.27,6463.0,1.225,4.313,13.805
5298620,K06558.01,0,0.0,12.4239677,0.87,606.0,31.93,4995.0,0.698,4.58,15.706
5300878,K06559.01,0,0.0,0.639721284,46.59,1505.0,1220.53,4794.0,0.625,4.633,14.767
6292732,K06686.01,0,0.0,1.25338826,0.64,1651.0,1750.61,5869.0,0.942,4.513,13.907
6307000,K06687.01,1,0.973,1.002591901,0.87,1391.0,884.21,4893.0,0.739,4.574,15.79
