tSNE1,tSNE2,Habitability
-38.33809,-48.949474,0
-49.23719,-8.608155,0
-49.400173,-8.921333,0
8.354527,-34.701653,0
19.112888,8.725794,0
-59.461678,9.679247,0
-29.223671,-40.350613,0
18.538815,-51.137653,0
2.6571393,-62.033157,0
50.161697,7.720806,0
16.738438,-3.214938,0
10.532496,-1.966137,0
25.536854,-52.191822,0
-46.66525,-1.8204405,0
-51.196903,-13.03645,0
11.316677,-62.617485,0
24.228376,-53.4022,0
55.33735,4.6729712,0
-29.27293,3.303919,0
10.042831,-58.06367,0
-33.60449,-38.237247,0
-1.7176977,-36.264366,0
55.687603,3.4757535,0
3.9506502,-65.63168,0
2.6606789,-31.00655,0
-55.435715,-16.175941,0
56.4079,-24.707336,0
43.562737,-30.87153,0
-17.61627,-38.936195,0
10.112326,-58.238987,0
55.570724,-0.31228063,0
25.47139,-55.91316,0
-36.64459,-50.061882,0
-15.784953,-26.138283,0
-18.089502,-39.27887,2
11.054272,-51.437374,0
-29.00758,-26.542513,0
16.702995,-32.453968,0
-40.053864,-3.5580707,0
-39.87978,-3.6718898,0
-14.939434,-52.942223,0
-15.56564,-57.304897,0
-15.818653,-58.08043,0
10.814742,-59.3613,0
-31.518274,-36.46046,0
8.503293,-42.61369,0
57.54043,-0.53000504,0
10.848923,-50.761887,0
52.928806,6.551542,0
-7.200251,-46.629528,0
53.746788,-21.39775,0
34.431152,-24.249784,0
11.276746,-34.248745,0
12.535157,-34.208614,0
52.9446,3.1564152,0
1.9496074,-64.67232,0
-58.146313,7.552756,0
2.231137,-48.204967,0
32.85313,-50.934917,0
-22.382769,-45.881016,0
-14.936508,-24.663774,0
-17.952833,-60.467686,0
58.26616,-27.80801,0
52.711792,-32.669388,0
-33.764217,-20.877861,0
1.8443975,-62.680054,0
10.257341,-49.957916,2
52.726612,-1.1793727,0
-15.53162,-40.8455,0
-16.852234,-40.127186,0
15.599938,-46.13811,0
-14.640525,-57.44358,0
-11.482684,-47.562546,2
23.836456,-46.264217,0
34.81531,2.0170958,0
38.901676,-5.1938715,0
42.552105,-8.234911,0
56.580166,1.2694008,0
22.831602,-46.649097,0
22.434383,-47.38703,0
-25.501982,-46.886997,0
-25.444067,-46.74206,0
-22.92603,-54.1756,0
-21.623194,-41.094765,0
5.325267,-53.603565,0
-57.776344,9.078404,0
15.333159,70.5555,0
-60.068233,10.991837,0
45.62548,-34.20972,0
44.411053,-34.858566,0
-58.891415,8.867788,0
-59.982353,8.594273,0
-59.13753,5.356136,2
-5.471713,-25.154686,2
-25.710918,7.2988534,0
13.11486,5.4196525,0
-1.538312,-4.174422,0
7.747261,38.328262,0
46.071075,-33.727993,0
39.573612,-34.49469,0
44.750107,-36.541546,0
-30.178152,-11.757108,0
-30.12754,-11.770121,0
-26.28455,-12.091656,0
-26.526255,-7.79241,0
52.299965,-20.317266,0
41.048397,-21.67261,0
-42.000515,-4.859596,0
-42.32571,-6.2035847,0
-42.355953,-6.534986,0
-38.039097,-5.073009,0
-13.8505535,-22.297312,0
17.97473,37.960026,0
0.8545276,2.8842638,0
0.90478855,2.6451197,0
47.417503,-31.123085,0
44.215,-32.026962,0
38.389545,-35.67196,0
33.798824,0.3132401,0
30.425562,-10.654687,0
32.458477,-11.2229185,0
32.06969,-17.318977,0
55.33457,-23.700905,0
46.016354,-29.737797,0
-45.5866,-6.939468,0
-49.29841,-13.20877,0
-29.16483,5.338477,2
40.893124,-22.068254,0
37.20155,-25.9473,0
56.664967,-27.697058,0
43.439354,-33.87914,0
42.198547,-34.53407,0
42.197178,-35.563004,0
23.821644,-18.393394,0
23.971498,-18.25029,0
44.834766,-30.00577,0
41.869926,-30.272991,0
3.4028668,-28.652826,0
55.538383,-25.980516,0
53.426346,-29.857208,0
5.0257664,10.37747,0
-0.7688964,5.9547567,0
-0.8267331,5.9356437,0
60.20649,-26.888847,0
37.780216,-31.26591,0
55.825512,-26.549427,0
53.258877,-29.415419,0
41.56558,-21.595911,0
39.954052,-21.983122,0
51.863537,-28.784725,0
52.041786,-31.316523,0
33.65551,-24.401834,0
34.329605,-25.008127,0
34.710632,-25.331806,0
53.77379,-26.029984,0
43.06651,-35.093964,0
-58.837322,0.8517187,0
-58.80427,0.9426291,0
-58.52342,1.3555411,0
-58.28599,1.5344954,0
-6.005396,-26.622568,1
36.02343,2.4720018,0
40.728817,-3.249851,0
56.33389,-19.584755,0
43.42338,-20.897038,0
57.690197,-29.800428,0
43.472443,-35.06356,0
-17.357573,-9.23587,0
-17.34493,-9.277278,0
3.3327858,-14.769431,0
2.3578205,12.159152,0
-41.441875,-4.739918,0
57.682743,-29.719584,0
54.03272,-32.9822,0
44.603085,-36.22971,0
30.23748,-13.112201,0
30.554977,-15.764328,0
26.078382,-10.336584,0
42.02381,-21.072254,0
13.340373,-25.083797,0
56.344864,-19.642029,0
40.395977,-22.206478,0
13.154076,-24.907476,0
53.216125,-39.403267,0
34.453903,-18.994242,0
-37.88961,-6.568256,0
-49.304543,-14.791494,0
10.160129,8.946499,0
10.65656,8.278454,0
11.020326,8.007373,0
11.274366,7.8050323,0
30.096136,-15.128309,0
8.751872,-22.637667,0
25.819773,-10.497152,0
30.719727,-16.205622,0
8.834478,-23.937782,0
3.5001018,5.007931,0
2.4357023,4.353133,0
4.277515,-18.362217,0
3.3059127,4.6715455,0
2.7690923,4.105513,0
-1.5536287,-4.5876775,0
31.372591,-12.050685,0
31.363916,-11.945039,0
43.096928,-7.0941796,0
39.71885,-14.897824,0
-43.44897,-3.1701787,0
-45.398144,-7.5545025,0
42.758488,16.817276,0
34.840683,-0.06426153,0
34.789303,-5.825369,0
39.40094,-5.7689815,0
42.492783,-7.5757327,0
-47.88784,-0.51883006,0
-52.07858,-10.669309,0
35.049488,-4.5570116,0
36.39294,-5.793887,0
35.297474,-7.6284366,0
43.925484,12.446361,0
43.968113,13.537441,0
38.19467,4.8097143,0
43.596237,14.833307,0
38.67042,2.262137,0
41.285103,1.8280188,0
42.18559,1.5366318,0
30.645271,-13.862084,0
31.469465,-17.840765,0
51.056828,15.394395,0
-41.91902,0.035394225,0
-42.199886,0.15672292,0
-41.22392,-5.3720255,0
-41.264233,-6.0031085,0
42.664017,2.1516855,0
44.750557,-7.552735,0
43.93138,16.67624,0
35.09648,0.3517441,0
41.60404,-3.7530012,0
45.07279,-6.0151377,0
33.568905,-9.264024,0
33.58101,-9.41729,0
33.4469,-16.403564,0
9.835483,-27.356655,0
37.592724,-0.050298687,0
41.392384,-4.6154556,0
45.942284,11.294606,0
39.510323,4.0420666,0
46.37236,10.924544,0
4.4361634,10.8911,0
9.348461,-17.064898,0
5.568829,-5.169868,0
41.279613,16.175816,0
42.08187,-5.663483,0
42.300625,-10.822856,0
-26.770866,7.412296,2
-44.196293,-5.8661714,0
-44.975864,-7.506519,0
-47.68372,-11.723099,0
-49.197002,-13.404765,0
2.4530737,12.025737,0
-38.18715,-1.7714112,0
-37.97744,-2.1655037,0
-36.918358,-5.518634,0
47.066757,-31.095884,0
43.611343,-31.283245,0
39.659443,-32.262196,0
16.003586,-11.058169,0
16.004215,-11.075717,0
16.014954,-11.0459,0
16.006807,-11.114497,0
-42.06435,-4.0517764,0
-39.908264,-1.5014335,0
-38.145267,-3.6725514,0
-37.599957,-3.9567797,0
-52.653202,-0.24297838,0
-54.082005,-1.5879881,0
56.29371,-26.042522,0
52.8275,-29.433323,0
57.950275,-28.512156,0
41.286045,-22.178608,0
13.003522,-25.000708,0
58.601963,-22.294493,0
47.77767,-27.486813,0
44.101143,-28.433598,0
53.018444,-39.29225,0
49.061028,-38.84852,0
47.541058,-40.68842,0
32.866707,9.220345,0
32.630436,10.134247,0
32.302788,10.78478,0
39.610497,-32.174038,0
7.9461703,-29.016094,0
-52.87587,-1.0017283,0
-54.30178,-1.5943488,0
46.72011,-28.375624,0
44.033745,-29.155231,0
53.30639,-39.32718,0
8.911651,-25.024015,0
42.586975,-22.875076,0
42.507786,-22.70834,0
-47.230583,-0.9849491,0
-48.60227,-2.978719,0
-52.17545,-9.355527,0
-51.24709,-12.643936,0
-52.73438,-0.8680747,0
-54.49614,-1.7412081,0
56.474487,-28.788631,0
45.726013,-34.604736,0
42.25345,14.836739,0
37.301105,-0.96011364,0
42.33966,-2.9898024,0
42.94868,-2.9738848,0
43.204967,-3.0857632,0
-38.262077,-4.0237837,0
-11.948684,-22.377136,0
38.3833,-2.1991777,0
38.4985,-2.3791375,0
42.731373,15.079117,0
41.06413,-5.1454906,0
52.2002,-38.648426,0
51.449203,-38.71367,0
49.77719,-39.123684,0
47.86876,-40.75951,0
31.618057,-25.24383,0
31.787851,-25.275072,0
46.465847,-33.410473,0
53.968307,-32.996704,0
47.034504,-31.10849,0
53.277763,-31.088875,0
53.39773,-32.1793,0
-39.027054,-2.0561113,0
-36.346226,-4.166871,0
-48.594837,-15.40623,0
-35.49684,-4.9943852,0
46.828224,-33.055912,0
57.720917,-29.987322,0
52.383385,-38.113693,0
47.821064,-38.47548,0
47.835197,-38.56987,0
29.472912,-25.830275,0
29.423193,-25.891796,0
-52.70157,0.1179077,0
-52.96826,-0.53192633,0
-54.374397,-1.1054697,0
26.35342,11.814694,0
28.23628,11.220458,0
-0.035475757,-16.6418,0
56.442547,-27.6145,0
45.971695,-33.92977,0
43.82197,-34.947247,0
3.0532546,10.250606,0
30.329664,-14.73511,0
31.359436,-16.879221,0
1.0181696,-27.568787,0
-49.759026,-2.5882435,0
-49.832706,-2.1034687,0
56.191494,-26.989088,0
44.339497,-33.541916,0
43.888927,-33.586456,0
45.713215,-28.238758,0
44.137684,-27.083206,0
43.850628,-27.10581,0
57.67882,-25.710308,0
44.308235,-30.806828,0
44.771957,-37.12137,0
42.752033,17.94606,0
42.53917,17.964697,0
33.174175,-1.7220469,0
33.306595,-2.0302134,0
44.37764,-19.666855,0
32.312084,-23.776787,0
33.715508,-26.287855,0
31.654623,-26.506384,0
34.72155,-27.51741,0
45.073147,-30.253736,0
38.25037,-31.793915,0
-55.565662,-15.399925,0
-55.57695,-15.325619,0
-58.780746,-0.3888053,0
-51.902683,-14.011136,2
31.931992,-12.894361,0
9.094434,-27.112797,0
-38.7358,-4.9385014,0
-38.029247,-7.032771,0
59.484615,-28.46896,0
60.177742,-28.401329,0
43.714096,-34.074234,0
38.962284,-34.657322,0
39.67287,7.550693,0
40.59932,7.354227,0
35.078655,-2.557839,0
40.18537,-5.343722,0
35.62992,-16.78869,0
10.957036,-28.83451,0
41.178997,-19.512665,0
0.18280792,-28.69251,0
-47.968613,-0.9479505,0
-48.14749,-1.2148272,0
-51.901726,-10.92151,0
43.554832,-7.104019,0
12.869897,-29.660759,0
47.102177,-30.052979,0
59.720383,-25.473555,0
-32.23673,-4.8312674,0
-32.23191,-4.8399286,0
41.644318,-0.15722552,0
45.326828,-5.6413856,0
-10.673685,-2.6544418,0
-10.623601,-2.461461,0
-10.546085,-1.715,0
54.230476,-22.880392,0
49.759125,-23.205732,0
32.155952,-24.650585,0
52.0815,-27.254267,0
46.132156,-33.143307,0
48.699368,-21.301977,0
37.65123,-25.381914,0
45.57252,-2.0818553,0
45.677086,-2.3722074,0
46.077217,-3.2063656,0
42.49004,-28.58146,0
42.048126,-28.348423,0
41.97138,-28.292858,0
40.541576,8.783073,0
40.53576,8.761589,0
13.849674,-19.28145,0
13.765977,-19.361254,0
47.151974,7.932964,0
47.26369,8.786604,0
47.2518,8.895212,0
-43.91179,1.0855905,0
-43.8779,1.0809216,0
58.283478,-23.802362,0
52.23313,-28.64635,0
43.523216,-26.89891,0
38.689503,-29.318064,0
34.758762,-12.771499,0
34.722923,-12.860458,0
35.64681,-13.971901,0
35.686104,-14.02903,0
-46.441093,-4.137899,0
-14.098444,-23.296991,2
53.18363,-31.483656,0
38.35851,-32.723446,0
55.219566,-25.34899,0
57.58819,-28.201183,0
24.520529,-27.18786,0
24.517134,-27.193901,0
24.523962,-27.182343,0
35.05365,-20.505491,0
41.247322,-30.413258,0
36.03089,-32.160686,0
53.71726,-20.252735,0
23.86783,-18.972464,0
12.6180315,-25.306082,0
9.244703,-14.715052,0
-0.83397645,-24.272871,0
8.727376,-15.4874525,0
18.468294,-17.463821,0
18.49761,-17.464306,0
44.36786,-34.87648,0
39.41055,-34.380157,0
48.97687,-26.687492,0
48.782253,-26.627317,0
1.6984773,11.135201,0
1.5483757,10.932545,0
-36.09918,-1.9702783,0
-35.73057,-2.4469945,0
-35.402515,-3.3922665,0
41.875214,-30.476181,0
35.710358,-32.784508,0
49.667755,-26.860415,0
45.7764,-28.451822,0
62.165268,-29.241966,0
62.275185,-29.417896,0
62.44017,-29.606815,0
-56.796986,-3.2180295,0
-56.682358,-3.1183376,0
-57.079952,-3.4747884,0
-57.524155,-3.8636317,2
-57.75818,-4.046822,2
31.641941,-17.605673,0
8.127146,-22.43168,0
-46.324707,-4.3328466,0
-50.757797,-9.351235,0
-14.267948,-22.891222,2
33.728367,2.7380917,0
30.43796,-10.624123,0
32.713795,-11.189776,0
35.577774,-17.342854,0
11.780486,-21.138739,0
11.481536,-21.174618,0
0.9420022,-26.344482,0
59.561455,-26.373701,0
37.965336,-31.89687,0
53.908962,-25.808712,0
57.150322,-25.378242,0
52.600296,-31.992186,0
41.22348,-9.114129,0
3.4963102,-30.562277,0
-50.05831,-3.1995606,0
-50.04133,-2.9455507,0
-41.22802,-1.1691998,0
-41.660046,-2.059713,0
-41.080853,-1.6470324,0
-43.921585,-8.958254,0
25.85845,-22.377045,0
25.855715,-22.364618,0
-35.93462,-2.975125,0
-41.348293,-3.1381986,0
-40.427315,-2.612904,0
-37.12437,-4.016404,0
-48.9619,-14.818031,0
-26.552225,4.960375,0
-26.591976,5.0845065,0
44.472366,-27.107159,0
44.17656,-27.054625,0
-46.32599,-1.9694971,0
-4.8920493,-25.907583,0
44.171276,-15.713003,0
44.17272,-15.709143,0
11.653159,-29.41479,0
59.28557,-28.576788,0
35.702557,-32.796246,0
7.754479,-29.105755,0
36.303722,-4.622346,0
35.617188,-6.988398,0
43.91417,12.359513,0
42.32738,-4.762116,0
42.233044,-2.61845,0
45.626072,-4.457006,0
4.3079753,11.386074,0
1.2294223,7.820251,0
1.7526834,-27.788242,0
28.28121,-16.084732,0
-49.081093,-5.099289,0
-49.10943,-5.383103,0
52.26761,-29.015532,0
59.288303,-26.391506,0
35.32638,-0.14121255,0
39.008026,-6.3275266,0
2.8091953,10.031736,0
1.2407264,7.7104454,0
31.484533,-18.520067,0
-57.836597,-12.746503,0
-57.485176,-12.860655,0
-57.2948,-12.955338,0
-58.096478,-12.675666,0
-58.755974,-12.554769,0
50.910763,-19.825865,0
50.153454,-19.38373,0
35.170166,1.0113221,0
37.474716,-6.0965333,0
-40.038246,-5.7363434,0
2.697591,9.941075,0
44.82267,16.253412,0
44.369453,16.209087,0
-41.17784,-4.9928904,0
-11.682179,-22.2975,0
43.711647,-20.743614,0
34.355907,-23.885122,0
36.303516,-26.443527,0
2.3419373,12.125878,0
-41.574093,-5.3346014,0
-41.67952,-5.951938,0
-53.212414,1.2115861,0
-53.276653,1.075243,0
-54.6209,-0.05292085,0
13.794096,-16.033384,0
7.808683,-21.982271,0
-49.253075,-5.76203,0
-49.782974,-8.008155,0
36.30966,15.586264,0
36.47256,14.665803,0
36.663486,14.339072,0
36.963036,14.047748,0
37.035892,13.94944,0
52.0118,-39.33856,0
52.394028,-39.81659,0
-49.59416,-6.226464,0
-49.66782,-6.651724,0
-50.138,-8.683337,0
-42.71483,-7.030402,0
-42.84326,-8.164368,0
-48.939827,-12.920842,0
-49.229298,-6.246401,0
-50.074867,-8.518147,0
33.83539,1.5826063,0
34.562176,-6.577802,0
34.755974,-7.6415267,0
43.358345,6.2881927,0
14.918215,-27.346207,0
44.83559,15.672265,0
39.182404,-1.0942899,0
42.12847,-6.7640376,0
44.101532,7.8321843,0
43.921772,7.3246884,0
32.984207,11.299277,0
33.409916,11.180089,0
34.73882,10.220107,0
33.17465,11.26278,0
57.041237,-26.86825,0
57.805355,-28.108025,0
58.328007,-28.707691,0
18.58577,-20.553934,0
50.854275,-12.593149,0
50.841694,-12.586241,0
53.03779,-20.93081,0
49.0398,-21.497404,0
47.34846,-20.374073,0
37.508522,-25.546642,0
42.29653,-0.4624897,0
45.803936,-5.6491547,0
45.942715,-6.454295,0
44.043526,2.1564574,0
39.287895,-0.6665317,0
43.834095,-6.1204863,0
41.552155,-30.323542,0
0.78912985,-28.758535,0
-46.2407,-5.543565,0
-46.312836,-5.5656934,0
45.994522,-29.346262,0
41.130722,-29.65668,0
51.4189,-31.644619,0
51.04306,-32.345406,0
37.790615,2.1353796,0
42.790306,1.6369256,0
57.76428,-25.045916,0
59.684105,-26.50348,0
18.603191,-20.57402,0
43.094807,6.9204884,0
41.107258,7.7753296,0
41.114647,7.78368,0
38.36965,-32.45355,0
35.875427,-33.165806,0
41.536133,-32.831856,0
-41.675312,-8.232997,0
-41.667934,-8.624023,0
-48.218296,-4.2306876,0
-48.225727,-4.237843,0
52.311916,-39.03389,0
50.69133,-40.694958,0
50.53498,-40.869625,0
61.049305,-25.081715,0
40.644974,-28.853569,0
43.63692,14.682471,0
42.405636,0.39989197,0
31.575401,-24.757431,0
32.015285,-25.789913,0
-11.476914,-22.327295,0
38.405144,-31.476778,0
7.6901417,-29.519732,0
39.125656,-22.45025,0
12.296489,-26.20071,0
12.177061,-26.500315,0
29.362188,14.000926,0
29.503946,13.808813,0
56.288723,-19.632172,0
42.796917,-20.907673,0
39.074482,2.371713,0
14.4757805,-29.763851,0
54.361336,-37.11969,0
34.52894,-19.118414,0
44.591877,14.604776,0
39.012787,0.1936415,0
39.981857,-0.6503333,0
44.42436,-5.9025254,0
14.160451,-29.68185,0
48.692654,-21.175142,0
49.36219,-19.27318,0
58.633175,-22.128239,0
46.967384,-25.665167,0
-47.79463,-11.866769,0
-48.465916,-13.363398,0
47.032078,-11.004339,0
15.003873,-26.85555,0
-53.49063,1.2232959,0
-54.705376,0.35836014,0
-33.85479,-10.549089,0
-33.728638,-10.560209,0
-18.229013,-16.70559,0
-17.191715,-16.914259,0
56.811802,-24.581045,0
52.386467,-32.25156,0
33.677193,-17.005972,0
9.724656,-27.566444,0
52.0525,-20.229498,0
48.064777,-19.830576,0
48.26542,-18.921715,0
57.294144,-25.813587,0
59.68009,-29.180601,0
58.364662,-23.325357,0
55.239582,-23.711523,0
56.65949,-24.31091,0
54.40282,-36.911224,0
54.345505,-36.05014,0
34.81099,2.2576592,0
36.50784,-5.622925,0
35.51842,-5.563831,0
42.802853,-7.8026686,0
-46.036274,-9.939729,0
-47.522778,-11.607293,0
43.630215,-0.970845,0
14.220058,-29.851728,0
19.151691,-28.182648,0
44.77777,15.191397,0
38.712704,1.6272389,0
43.42401,9.112727,0
43.371567,9.041497,0
56.946968,-25.156332,0
59.696365,-26.698692,0
51.13142,-40.079098,0
50.14209,-40.897953,0
33.937664,-13.796868,0
34.785065,-17.610172,0
40.86776,-20.703636,0
40.58627,-20.821667,0
54.852024,-32.573483,0
54.486374,-32.98859,0
33.257343,-6.3625374,0
33.388664,-6.659741,0
-47.82079,-6.414039,0
-47.91352,-6.4882183,0
55.89405,-25.550905,0
59.75269,-29.906233,0
48.749203,-1.0080141,0
-41.659805,-6.6605735,0
-41.586803,-7.8337703,0
29.315884,-11.650137,0
25.984222,-21.566578,0
34.548347,2.0178006,0
34.880474,-5.212672,0
39.45005,2.526987,0
42.204693,1.4159399,0
49.416553,-20.671288,0
49.029114,-20.579855,0
-47.765778,-4.452441,0
-49.60969,-12.307118,0
26.38453,-17.124624,0
26.254547,-17.17917,0
-35.202072,-3.5745502,0
0.6310742,-26.94862,0
-44.65093,-5.6846037,0
-45.182793,-8.544036,0
-44.212605,-8.914206,0
58.976154,-30.212774,0
59.522022,-30.551615,0
36.675457,-34.113583,0
31.95703,25.620068,0
16.271221,37.116917,0
33.72319,-4.3214774,0
33.588047,-4.643103,0
42.55576,0.1307149,0
14.641653,-29.531614,0
44.16217,0.87849265,0
44.458027,15.01679,0
37.020695,1.628329,0
39.803665,1.6778847,0
40.410686,1.5348094,0
38.26852,2.4578116,0
14.698869,-29.713396,0
44.033543,1.525261,0
58.95923,-28.769028,0
53.045788,-32.16148,0
52.229015,-30.9441,0
39.755684,-31.48884,0
6.526643,3.633968,0
5.4515686,3.636954,0
6.3104258,3.1801581,0
-8.018161,63.542107,0
24.455917,8.802327,0
4.0104494,-18.207726,0
28.60364,34.07599,0
29.503656,9.410821,0
-33.505077,-0.03863857,0
-33.342785,0.0076399767,0
5.1830564,-14.793568,0
-4.103672,-5.3813553,0
27.7882,34.96069,0
-16.294538,-22.38382,0
21.03997,-12.696971,0
20.895803,-12.904881,0
21.565275,-11.240868,0
21.54573,-11.321395,0
20.210518,-13.655329,0
20.994278,-13.297701,0
21.038244,-14.306395,0
21.20083,-14.288871,0
7.2070847,-22.291882,0
35.991703,9.735025,0
15.187989,70.280495,0
-50.683315,2.1152644,0
-50.662018,2.1199434,0
-50.69133,2.114197,0
-28.00551,6.640698,0
16.910328,22.597378,0
7.1471334,19.676414,0
2.1755905,21.090643,0
-7.4231424,33.207123,0
-2.8285444,15.634718,0
6.3676157,17.520412,0
25.266602,-2.4166884,0
-3.0321681,15.777917,0
29.880266,32.90289,0
45.692654,-7.8665566,0
16.797915,-32.26448,0
13.60931,9.810002,0
13.590871,9.776777,0
13.580165,9.718684,0
2.6506565,-8.48188,0
-22.92134,63.215687,0
46.27369,17.754461,0
22.64337,-2.805058,0
22.932508,37.452183,0
-15.702848,-22.784277,0
-33.58103,-21.38179,0
-15.522301,-22.494997,0
-57.419342,1.7049084,0
-26.457373,6.3203244,0
27.554972,34.516438,0
-51.875797,-14.421733,2
-30.091887,4.9519258,0
-6.386845,-26.679317,1
-5.537625,-25.059237,2
-40.07175,-12.210031,0
-40.057903,-12.200415,0
-40.02162,-12.200725,0
-39.999542,-12.200006,0
-39.982674,-12.194069,0
-57.617622,10.171547,0
-57.449844,10.4180565,0
-57.736885,10.124535,0
-57.507523,9.493475,0
-57.466385,9.427982,0
-57.562534,9.579397,0
5.3363037,47.301044,0
4.096078,-3.854484,0
4.191847,-4.3780713,0
-45.3568,1.2632158,0
2.3488054,-3.0494196,0
2.4920545,-2.9854865,0
2.7967615,-2.8595364,0
8.598365,-7.957595,2
-15.284725,-5.9432225,0
1.6144404,1.5723932,0
-1.5986683,65.44853,0
16.792622,-41.45887,0
38.104195,-33.77969,0
36.983932,-34.094406,0
53.388447,-30.072557,0
48.57988,-7.1164336,0
-14.168753,-3.0582662,0
7.1985073,-34.00061,0
13.609296,-8.9049835,0
25.951038,13.435278,0
22.034454,5.152938,0
6.9177933,-15.748174,0
16.981232,8.620197,0
27.54901,8.76301,0
-13.182029,-8.161745,0
10.749134,-16.561687,0
17.0159,-17.687317,0
-4.959684,33.440773,0
50.373215,8.315272,0
33.515163,-50.610756,0
-20.746466,-6.485202,0
19.832735,-3.641428,0
14.467409,-7.4847217,0
-21.136744,-6.530382,0
13.980994,-6.3368154,0
-24.354723,-10.486327,0
-24.72189,-8.636568,0
-24.77543,-9.882177,0
-33.638245,-7.488207,0
-33.6384,-7.456432,0
-18.710993,-17.159868,0
-28.425158,47.31118,0
22.924274,4.743261,0
14.088083,-5.2836847,0
-17.628242,-21.983316,0
26.66213,2.958155,0
-15.461421,-2.5343556,0
14.239768,-57.371864,0
-18.506042,-33.506695,0
-13.560483,-37.575108,0
8.414142,-12.662329,0
11.910763,-57.928932,0
-25.750135,-8.384396,0
-56.139828,-8.498405,0
-56.03531,-8.463208,0
-47.80848,-0.5782725,0
-52.254887,-9.751816,0
15.468568,-58.6648,0
9.384071,16.2004,0
-13.327386,-38.624973,0
55.495884,5.9448757,0
22.332304,-1.6355356,0
-21.93214,-50.548985,0
-25.968842,-38.8289,0
16.25827,-63.6625,0
-16.770617,-47.518757,0
-25.596382,-45.488937,0
42.54293,36.65121,0
25.344118,12.369321,0
25.46217,12.42504,0
13.350643,-6.818528,0
7.7744584,-63.51252,0
22.741009,-60.0254,0
-60.94569,9.360979,0
-37.33002,-20.739237,0
21.103258,5.777982,0
19.600641,0.9252082,0
15.390502,2.3799698,0
7.2145996,-14.611335,0
10.970882,-18.48167,0
4.406583,-26.681814,0
3.7967038,-26.847603,0
27.86531,9.050769,0
15.375458,-4.807481,0
20.024647,-6.8012915,0
9.192954,-9.796851,0
20.738096,9.296913,0
-28.041954,-29.51276,0
31.168093,-49.145706,0
6.146371,-16.741657,0
-14.519184,-2.0927384,0
-24.03478,-11.630941,0
-53.616867,-7.583625,0
-53.62519,-7.674271,0
-51.359035,-12.191816,0
13.974437,2.936726,0
17.067175,7.410432,0
24.820557,2.9512634,0
20.0436,-42.131165,0
-13.879823,-1.8150835,0
14.314177,4.087199,0
11.324455,3.7410426,0
15.109696,-6.387075,0
16.796215,7.51246,0
51.991043,4.4136643,0
12.833601,-5.4577117,0
18.156986,1.6687276,0
16.08261,0.21157664,0
21.159376,-19.22759,0
20.821453,-19.313507,0
21.765388,-19.58694,0
4.2036653,-13.41816,0
-23.857813,-12.806803,0
-24.771866,-8.84355,0
-24.717556,-13.4033785,0
-13.142196,-5.3330436,0
20.054869,9.330948,0
-26.357761,-51.221596,0
16.270924,8.683605,0
4.4910645,-16.592447,0
-1.458433,-20.171259,0
-7.3479357,63.870117,0
-55.997772,-8.498174,0
-55.114613,-8.3495655,0
-52.233788,-9.9867115,0
11.232778,-9.241874,0
26.95964,-33.178223,0
-12.444807,-3.9370387,0
-30.246368,-28.649733,0
22.936165,3.056864,0
13.370733,-6.3138266,0
15.648747,-64.28632,0
-28.200562,-34.16299,0
-19.461079,-49.976562,0
-7.757143,-37.885075,0
-2.0090168,-28.343466,0
-53.953106,-8.041066,0
-56.45637,-8.755922,0
-44.17689,-2.9813352,0
-44.940033,-3.1487288,0
-45.98122,-4.1973486,0
-22.096691,-45.775555,0
-33.711155,-23.983227,0
7.701108,-63.78458,0
-20.26453,-6.188023,0
-27.466993,-6.4176807,0
-19.224709,-5.1937475,0
-15.328527,-46.170017,0
8.968723,-5.4006534,0
23.03575,-55.706703,0
-21.20136,-34.461918,0
-15.41466,-45.376495,0
8.73811,11.89158,0
8.738781,11.901743,0
-14.318854,66.138176,0
-60.962116,9.353576,0
-3.1531682,-40.919273,0
-18.302185,-49.89392,0
-14.527283,-39.40188,0
-22.740704,-34.46212,0
-19.947605,-51.9403,0
-20.05813,-52.747364,0
-25.271833,-32.02429,0
-25.579214,-32.453964,0
-35.503597,-19.439573,0
8.2483015,-12.669493,0
-36.065838,-7.6207814,0
-36.123264,-7.620491,0
-17.518932,-54.064255,0
-17.84153,-53.54083,0
-22.667902,-35.213387,0
12.331206,-6.7119303,0
-15.841606,-49.140163,0
-15.883897,-48.440647,0
5.992015,-44.39972,0
-24.799345,-30.988867,0
-32.997818,-50.546055,0
-14.248745,-50.93558,0
39.081093,-20.79496,0
39.069004,-20.793089,0
37.304276,-25.800087,0
-33.847885,-23.951654,0
6.853857,-44.201454,0
-15.956094,-44.85364,0
-16.220463,-53.302376,0
20.234297,-44.087357,0
-19.99582,-54.33436,0
-26.386688,-51.313534,0
-13.021683,-47.428093,0
5.180702,-63.345478,0
-26.71134,-31.779774,0
20.749107,-16.972338,0
20.745934,-17.011072,0
19.308813,-59.78564,0
-2.8483768,-37.969227,0
8.868133,-59.541412,0
6.8180127,-47.52869,0
-21.546076,-42.389694,0
-25.0001,-35.123547,0
54.517315,0.66912335,0
8.596462,-5.604607,0
5.9788446,-0.14380643,0
-24.417238,-34.251762,0
29.340816,35.073303,0
29.019407,-4.3273597,0
29.021353,-4.33867,0
29.01995,-4.3414636,0
-21.587069,-35.826946,0
-23.319695,-9.314862,0
20.92894,-51.2035,0
